data;
param m := 20;
param n := 200;
param c := 
    2 104 10
    2 105 24
    2 106 47
    2 107 48
    2 108 14
    2 109 19
    2 110 19
    2 111 15
    2 112 37
    2 113 42
    2 114 25
    2 115 49
    2 116 40
    2 117 14
    2 118 23
    2 119 12
    2 120 46
    2 121 15
    2 122 30
    2 123 23
    2 124 14
    2 125 25
    2 126 44
    2 127 32
    2 128 32
    2 129 16
    2 130 15
    2 131 34
    2 132 27
    2 133 43
    2 134 21
    2 135 15
    2 136 45
    2 137 18
    2 138 38
    2 139 44
    2 140 36
    2 141 46
    2 142 36
    2 143 39
    2 144 16
    2 145 19
    2 146 37
    2 147 40
    2 148 34
    2 149 41
    2 150 46
    2 151 47
    2 152 20
    2 153 25
    2 154 14
    2 155 49
    2 156 46
    2 157 22
    2 158 17
    2 159 32
    2 160 10
    2 161 40
    2 162 38
    2 163 14
    2 164 39
    2 165 40
    2 166 13
    2 167 40
    2 168 32
    2 169 37
    2 170 50
    2 171 41
    2 172 36
    2 173 31
    2 174 38
    2 175 23
    2 176 23
    2 177 24
    2 178 22
    2 179 18
    2 180 18
    2 181 33
    2 182 28
    2 183 33
    2 184 22
    2 185 40
    2 186 41
    2 187 20
    2 188 21
    2 189 12
    2 190 12
    2 191 19
    2 192 41
    2 193 50
    2 194 46
    2 195 36
    2 196 30
    2 197 25
    2 198 12
    2 199 21
    2 200 12
    3 1 17
    3 2 20
    3 3 41
    3 4 30
    3 5 32
    3 6 31
    3 7 32
    3 8 24
    3 9 23
    3 10 11
    3 11 34
    3 12 47
    3 13 14
    3 14 25
    3 15 16
    3 16 14
    3 17 48
    3 18 22
    3 19 24
    3 20 25
    3 21 14
    3 22 40
    3 23 14
    3 24 27
    3 25 48
    3 26 24
    3 27 15
    3 28 26
    3 29 44
    3 30 16
    3 31 20
    3 32 28
    3 33 40
    3 34 40
    3 35 18
    3 36 13
    3 37 34
    3 38 31
    3 39 39
    3 40 26
    3 41 48
    3 42 24
    3 43 32
    3 44 34
    3 45 14
    3 46 19
    3 47 38
    3 48 36
    3 49 23
    3 50 20
    3 51 45
    3 52 42
    3 53 13
    3 54 41
    3 55 29
    3 56 37
    3 57 16
    3 58 26
    3 59 44
    3 60 30
    3 61 25
    3 62 31
    3 63 14
    3 64 38
    3 65 49
    3 66 22
    3 67 43
    3 68 37
    3 69 20
    3 70 22
    3 71 15
    3 72 31
    3 73 34
    3 74 30
    3 75 49
    3 76 32
    3 77 24
    3 78 41
    3 79 50
    3 80 47
    3 81 41
    3 82 47
    3 83 37
    3 84 34
    3 85 38
    3 86 42
    3 87 31
    3 88 11
    3 89 43
    3 90 16
    3 91 24
    3 92 24
    3 93 25
    3 94 32
    3 95 13
    3 96 41
    3 97 12
    3 98 35
    3 99 37
    3 100 15
    3 101 23
    3 102 35
    3 103 45
    3 104 44
    3 105 21
    3 106 25
    3 107 16
    3 108 34
    3 109 40
    3 110 10
    3 111 39
    3 112 43
    3 113 41
    3 114 21
    3 115 10
    3 116 22
    3 117 39
    3 118 41
    3 119 19
    3 120 14
    3 121 38
    3 122 27
    3 123 37
    3 124 49
    3 125 19
    3 126 44
    3 127 21
    3 128 33
    3 129 43
    3 130 10
    3 131 19
    3 132 36
    3 133 34
    3 134 33
    3 135 44
    3 136 24
    3 137 31
    3 138 38
    3 139 39
    3 140 49
    3 141 21
    3 142 15
    3 143 27
    3 144 22
    3 145 27
    3 146 11
    3 147 30
    3 148 47
    3 149 11
    3 150 43
    3 151 29
    3 152 25
    3 153 17
    3 154 37
    3 155 12
    3 156 44
    3 157 30
    3 158 19
    3 159 35
    3 160 10
    3 161 35
    3 162 32
    3 163 18
    3 164 10
    3 165 10
    3 166 26
    3 167 44
    3 168 13
    3 169 31
    3 170 41
    3 171 37
    3 172 26
    3 173 10
    3 174 35
    3 175 27
    3 176 18
    3 177 28
    3 178 35
    3 179 12
    3 180 47
    3 181 36
    3 182 23
    3 183 48
    3 184 25
    3 185 17
    3 186 17
    3 187 17
    3 188 47
    3 189 43
    3 190 41
    3 191 46
    3 192 47
    3 193 28
    3 194 11
    3 195 39
    3 196 27
    3 197 35
    3 198 32
    3 199 29
    3 200 11
    4 1 10
    4 2 40
    4 3 21
    4 4 12
    4 5 16
    4 6 13
    4 7 48
    4 8 26
    4 9 13
    4 10 17
    4 11 49
    4 12 17
    4 13 34
    4 14 45
    4 15 17
    4 16 33
    4 17 22
    4 18 45
    4 19 11
    4 20 36
    4 21 46
    4 22 38
    4 23 39
    4 24 16
    4 25 47
    4 26 49
    4 27 19
    4 28 30
    4 29 32
    4 30 39
    4 31 18
    4 32 15
    4 33 24
    4 34 25
    4 35 20
    4 36 36
    4 37 48
    4 38 26
    4 39 11
    4 40 39
    4 41 18
    4 42 34
    4 43 44
    4 44 17
    4 45 13
    4 46 19
    4 47 32
    4 48 24
    4 49 37
    4 50 27
    4 51 48
    4 52 47
    4 53 32
    4 54 30
    4 55 34
    4 56 31
    4 57 16
    4 58 33
    4 59 31
    4 60 27
    4 61 49
    4 62 44
    4 63 24
    4 64 21
    4 65 29
    4 66 20
    4 67 33
    4 68 20
    4 69 40
    4 70 37
    4 71 33
    4 72 46
    4 73 22
    4 74 28
    4 75 36
    4 76 41
    4 77 23
    4 78 28
    4 79 22
    4 80 16
    4 81 10
    4 82 19
    4 83 33
    4 84 13
    4 85 38
    4 86 46
    4 87 43
    4 88 41
    4 89 48
    4 90 43
    4 91 39
    4 92 43
    4 93 18
    4 94 11
    4 95 11
    4 96 25
    4 97 48
    4 98 34
    4 99 34
    4 100 30
    4 101 11
    4 102 18
    4 103 22
    4 104 38
    4 105 27
    4 106 12
    4 107 38
    4 108 20
    4 109 39
    4 110 40
    4 111 29
    4 112 23
    4 113 37
    4 114 26
    4 115 49
    4 116 10
    4 117 22
    4 118 41
    4 119 31
    4 120 36
    4 121 35
    4 122 23
    4 123 24
    4 124 38
    4 125 37
    4 126 36
    4 127 20
    4 128 21
    4 129 45
    4 130 25
    4 131 10
    4 132 29
    4 133 23
    4 134 31
    4 135 42
    4 136 45
    4 137 19
    4 138 26
    4 139 36
    4 140 30
    4 141 38
    4 142 34
    4 143 11
    4 144 19
    4 145 34
    4 146 41
    4 147 28
    4 148 49
    4 149 31
    4 150 21
    4 151 39
    4 152 44
    4 153 16
    4 154 31
    4 155 17
    4 156 37
    4 157 44
    4 158 19
    4 159 46
    4 160 43
    4 161 49
    4 162 21
    4 163 44
    4 164 37
    4 165 22
    4 166 25
    4 167 30
    4 168 12
    4 169 49
    4 170 20
    4 171 30
    4 172 40
    4 173 42
    4 174 38
    4 175 38
    4 176 16
    4 177 21
    4 178 46
    4 179 41
    4 180 39
    4 181 30
    4 182 41
    4 183 21
    4 184 11
    4 185 14
    4 186 29
    4 187 27
    4 188 38
    4 189 23
    4 190 33
    4 191 33
    4 192 40
    4 193 33
    4 194 39
    4 195 29
    4 196 15
    4 197 38
    4 198 40
    4 199 36
    4 200 49
    5 1 28
    5 2 13
    5 3 33
    5 4 41
    5 5 36
    5 6 45
    5 7 13
    5 8 24
    5 9 45
    5 10 10
    5 11 49
    5 12 32
    5 13 32
    5 14 44
    5 15 45
    5 16 45
    5 17 34
    5 18 11
    5 19 34
    5 20 22
    5 21 42
    5 22 39
    5 23 43
    5 24 45
    5 25 35
    5 26 43
    5 27 36
    5 28 22
    5 29 22
    5 30 41
    5 31 25
    5 32 18
    5 33 17
    5 34 12
    5 35 33
    5 36 40
    5 37 50
    5 38 22
    5 39 36
    5 40 14
    5 41 12
    5 42 14
    5 43 28
    5 44 15
    5 45 10
    5 46 20
    5 47 11
    5 48 49
    5 49 24
    5 50 38
    5 51 30
    5 52 26
    5 53 11
    5 54 43
    5 55 12
    5 56 45
    5 57 33
    5 58 27
    5 59 26
    5 60 15
    5 61 12
    5 62 46
    5 63 35
    5 64 24
    5 65 15
    5 66 12
    5 67 31
    5 68 26
    5 69 36
    5 70 21
    5 71 36
    5 72 35
    5 73 15
    5 74 46
    5 75 47
    5 76 36
    5 77 26
    5 78 11
    5 79 15
    5 80 46
    5 81 39
    5 82 41
    5 83 25
    5 84 28
    5 85 47
    5 86 25
    5 87 28
    5 88 30
    5 89 33
    5 90 13
    5 91 16
    5 92 12
    5 93 10
    5 94 38
    5 95 17
    5 96 10
    5 97 48
    5 98 40
    5 99 42
    5 100 45
    5 101 32
    5 102 25
    5 103 20
    5 104 12
    5 105 10
    5 106 43
    5 107 29
    5 108 40
    5 109 20
    5 110 26
    5 111 25
    5 112 17
    5 113 34
    5 114 17
    5 115 42
    5 116 23
    5 117 25
    5 118 10
    5 119 12
    5 120 24
    5 121 21
    5 122 13
    5 123 38
    5 124 48
    5 125 20
    5 126 12
    5 127 39
    5 128 37
    5 129 44
    5 130 26
    5 131 14
    5 132 41
    5 133 37
    5 134 24
    5 135 26
    5 136 34
    5 137 17
    5 138 49
    5 139 33
    5 140 32
    5 141 20
    5 142 43
    5 143 45
    5 144 26
    5 145 31
    5 146 37
    5 147 33
    5 148 24
    5 149 30
    5 150 35
    5 151 42
    5 152 15
    5 153 50
    5 154 27
    5 155 13
    5 156 15
    5 157 50
    5 158 10
    5 159 37
    5 160 45
    5 161 35
    5 162 14
    5 163 30
    5 164 18
    5 165 15
    5 166 17
    5 167 49
    5 168 23
    5 169 39
    5 170 20
    5 171 48
    5 172 36
    5 173 15
    5 174 49
    5 175 29
    5 176 50
    5 177 34
    5 178 35
    5 179 50
    5 180 26
    5 181 27
    5 182 22
    5 183 25
    5 184 27
    5 185 34
    5 186 44
    5 187 41
    5 188 28
    5 189 31
    5 190 45
    5 191 27
    5 192 11
    5 193 39
    5 194 36
    5 195 25
    5 196 40
    5 197 15
    5 198 14
    5 199 33
    5 200 25
    6 1 23
    6 2 18
    6 3 38
    6 4 12
    6 5 39
    6 6 38
    6 7 49
    6 8 27
    6 9 30
    6 10 17
    6 11 35
    6 12 40
    6 13 26
    6 14 25
    6 15 27
    6 16 41
    6 17 33
    6 18 40
    6 19 32
    6 20 17
    6 21 20
    6 22 12
    6 23 15
    6 24 36
    6 25 13
    6 26 30
    6 27 31
    6 28 26
    6 29 50
    6 30 31
    6 31 40
    6 32 40
    6 33 20
    6 34 16
    6 35 23
    6 36 24
    6 37 10
    6 38 14
    6 39 48
    6 40 14
    6 41 32
    6 42 17
    6 43 24
    6 44 15
    6 45 41
    6 46 25
    6 47 25
    6 48 40
    6 49 49
    6 50 22
    6 51 32
    6 52 12
    6 53 36
    6 54 25
    6 55 42
    6 56 13
    6 57 24
    6 58 46
    6 59 10
    6 60 37
    6 61 11
    6 62 13
    6 63 43
    6 64 30
    6 65 24
    6 66 14
    6 67 35
    6 68 29
    6 69 50
    6 70 33
    6 71 43
    6 72 29
    6 73 36
    6 74 19
    6 75 29
    6 76 44
    6 77 49
    6 78 11
    6 79 28
    6 80 44
    6 81 29
    6 82 26
    6 83 20
    6 84 24
    6 85 22
    6 86 38
    6 87 21
    6 88 40
    6 89 38
    6 90 39
    6 91 20
    6 92 31
    6 93 43
    6 94 36
    6 95 10
    6 96 35
    6 97 15
    6 98 43
    6 99 39
    6 100 47
    6 101 42
    6 102 35
    6 103 47
    6 104 44
    6 105 20
    6 106 33
    6 107 34
    6 108 31
    6 109 30
    6 110 24
    6 111 43
    6 112 31
    6 113 23
    6 114 35
    6 115 28
    6 116 40
    6 117 46
    6 118 17
    6 119 22
    6 120 50
    6 121 46
    6 122 36
    6 123 11
    6 124 26
    6 125 44
    6 126 23
    6 127 23
    6 128 12
    6 129 34
    6 130 38
    6 131 15
    6 132 34
    6 133 36
    6 134 50
    6 135 22
    6 136 33
    6 137 28
    6 138 20
    6 139 36
    6 140 25
    6 141 50
    6 142 30
    6 143 27
    6 144 21
    6 145 25
    6 146 21
    6 147 22
    6 148 24
    6 149 16
    6 150 19
    6 151 26
    6 152 13
    6 153 22
    6 154 12
    6 155 30
    6 156 17
    6 157 42
    6 158 25
    6 159 39
    6 160 41
    6 161 27
    6 162 48
    6 163 36
    6 164 46
    6 165 46
    6 166 36
    6 167 10
    6 168 48
    6 169 46
    6 170 49
    6 171 48
    6 172 10
    6 173 17
    6 174 46
    6 175 12
    6 176 30
    6 177 13
    6 178 26
    6 179 24
    6 180 45
    6 181 10
    6 182 26
    6 183 49
    6 184 23
    6 185 48
    6 186 10
    6 187 13
    6 188 21
    6 189 29
    6 190 23
    6 191 44
    6 192 36
    6 193 44
    6 194 27
    6 195 29
    6 196 37
    6 197 46
    6 198 44
    6 199 43
    6 200 18
    7 1 46
    7 2 17
    7 3 14
    7 4 33
    7 5 44
    7 6 16
    7 7 25
    7 8 32
    7 9 29
    7 10 40
    7 11 26
    7 12 23
    7 13 25
    7 14 31
    7 15 19
    7 16 10
    7 17 22
    7 18 23
    7 19 35
    7 20 31
    7 21 38
    7 22 48
    7 23 22
    7 24 32
    7 25 37
    7 26 42
    7 27 15
    7 28 22
    7 29 17
    7 30 49
    7 31 25
    7 32 35
    7 33 20
    7 34 12
    7 35 14
    7 36 35
    7 37 47
    7 38 16
    7 39 46
    7 40 43
    7 41 18
    7 42 40
    7 43 37
    7 44 25
    7 45 22
    7 46 34
    7 47 21
    7 48 22
    7 49 34
    7 50 32
    7 51 20
    7 52 18
    7 53 26
    7 54 16
    7 55 30
    7 56 23
    7 57 25
    7 58 23
    7 59 29
    7 60 32
    7 61 24
    7 62 36
    7 63 17
    7 64 26
    7 65 28
    7 66 29
    7 67 22
    7 68 18
    7 69 24
    7 70 48
    7 71 47
    7 72 35
    7 73 28
    7 74 36
    7 75 38
    7 76 50
    7 77 48
    7 78 47
    7 79 10
    7 80 27
    7 81 32
    7 82 45
    7 83 29
    7 84 14
    7 85 37
    7 86 16
    7 87 39
    7 88 41
    7 89 48
    7 90 14
    7 91 39
    7 92 39
    7 93 13
    7 94 40
    7 95 35
    7 96 39
    7 97 32
    7 98 10
    7 99 24
    7 100 44
    7 101 21
    7 102 43
    7 103 36
    7 104 18
    7 105 12
    7 106 23
    7 107 24
    7 108 37
    7 109 32
    7 110 46
    7 111 20
    7 112 31
    7 113 30
    7 114 21
    7 115 16
    7 116 30
    7 117 34
    7 118 23
    7 119 11
    7 120 37
    7 121 10
    7 122 46
    7 123 26
    7 124 30
    7 125 17
    7 126 24
    7 127 44
    7 128 38
    7 129 16
    7 130 10
    7 131 19
    7 132 29
    7 133 45
    7 134 20
    7 135 14
    7 136 46
    7 137 28
    7 138 26
    7 139 45
    7 140 27
    7 141 26
    7 142 19
    7 143 32
    7 144 39
    7 145 26
    7 146 28
    7 147 27
    7 148 13
    7 149 28
    7 150 21
    7 151 26
    7 152 40
    7 153 42
    7 154 16
    7 155 27
    7 156 16
    7 157 30
    7 158 40
    7 159 47
    7 160 29
    7 161 31
    7 162 31
    7 163 24
    7 164 34
    7 165 24
    7 166 50
    7 167 16
    7 168 46
    7 169 35
    7 170 18
    7 171 42
    7 172 38
    7 173 49
    7 174 45
    7 175 25
    7 176 15
    7 177 40
    7 178 42
    7 179 45
    7 180 11
    7 181 31
    7 182 44
    7 183 35
    7 184 40
    7 185 13
    7 186 14
    7 187 11
    7 188 23
    7 189 10
    7 190 27
    7 191 37
    7 192 13
    7 193 29
    7 194 22
    7 195 25
    7 196 14
    7 197 17
    7 198 50
    7 199 30
    7 200 25
    8 1 17
    8 2 44
    8 3 12
    8 4 26
    8 5 41
    8 6 45
    8 7 12
    8 8 42
    8 9 39
    8 10 27
    8 11 22
    8 12 11
    8 13 19
    8 14 13
    8 15 22
    8 16 23
    8 17 20
    8 18 37
    8 19 43
    8 20 17
    8 21 42
    8 22 15
    8 23 44
    8 24 35
    8 25 27
    8 26 42
    8 27 24
    8 28 27
    8 29 40
    8 30 24
    8 31 39
    8 32 31
    8 33 22
    8 34 12
    8 35 46
    8 36 45
    8 37 25
    8 38 33
    8 39 38
    8 40 40
    8 41 49
    8 42 16
    8 43 50
    8 44 17
    8 45 15
    8 46 21
    8 47 48
    8 48 16
    8 49 23
    8 50 30
    8 51 38
    8 52 23
    8 53 50
    8 54 43
    8 55 10
    8 56 13
    8 57 26
    8 58 19
    8 59 38
    8 60 25
    8 61 36
    8 62 31
    8 63 17
    8 64 30
    8 65 42
    8 66 25
    8 67 47
    8 68 10
    8 69 32
    8 70 34
    8 71 22
    8 72 10
    8 73 45
    8 74 33
    8 75 28
    8 76 13
    8 77 41
    8 78 46
    8 79 45
    8 80 44
    8 81 47
    8 82 47
    8 83 47
    8 84 44
    8 85 46
    8 86 37
    8 87 33
    8 88 28
    8 89 50
    8 90 30
    8 91 14
    8 92 21
    8 93 30
    8 94 13
    8 95 16
    8 96 24
    8 97 11
    8 98 50
    8 99 13
    8 100 14
    8 101 12
    8 102 37
    8 103 38
    8 104 32
    8 105 21
    8 106 48
    8 107 36
    8 108 41
    8 109 45
    8 110 35
    8 111 19
    8 112 49
    8 113 15
    8 114 10
    8 115 15
    8 116 21
    8 117 42
    8 118 11
    8 119 41
    8 120 38
    8 121 26
    8 122 20
    8 123 37
    8 124 49
    8 125 14
    8 126 43
    8 127 39
    8 128 17
    8 129 50
    8 130 44
    8 131 36
    8 132 49
    8 133 42
    8 134 42
    8 135 32
    8 136 21
    8 137 39
    8 138 18
    8 139 40
    8 140 42
    8 141 18
    8 142 27
    8 143 11
    8 144 13
    8 145 41
    8 146 35
    8 147 21
    8 148 37
    8 149 16
    8 150 31
    8 151 39
    8 152 39
    8 153 28
    8 154 43
    8 155 42
    8 156 37
    8 157 20
    8 158 42
    8 159 42
    8 160 11
    8 161 19
    8 162 35
    8 163 20
    8 164 43
    8 165 40
    8 166 18
    8 167 24
    8 168 16
    8 169 21
    8 170 16
    8 171 26
    8 172 16
    8 173 38
    8 174 28
    8 175 15
    8 176 40
    8 177 19
    8 178 18
    8 179 36
    8 180 30
    8 181 31
    8 182 10
    8 183 23
    8 184 27
    8 185 31
    8 186 21
    8 187 20
    8 188 14
    8 189 46
    8 190 19
    8 191 16
    8 192 48
    8 193 48
    8 194 36
    8 195 45
    8 196 27
    8 197 50
    8 198 22
    8 199 31
    8 200 50
    9 1 36
    9 2 16
    9 3 31
    9 4 23
    9 5 22
    9 6 10
    9 7 19
    9 8 26
    9 9 27
    9 10 11
    9 11 47
    9 12 39
    9 13 31
    9 14 29
    9 15 26
    9 16 38
    9 17 33
    9 18 28
    9 19 16
    9 20 32
    9 21 11
    9 22 36
    9 23 27
    9 24 43
    9 25 44
    9 26 12
    9 27 43
    9 28 48
    9 29 39
    9 30 41
    9 31 19
    9 32 38
    9 33 13
    9 34 26
    9 35 25
    9 36 19
    9 37 13
    9 38 40
    9 39 45
    9 40 32
    9 41 48
    9 42 11
    9 43 11
    9 44 41
    9 45 44
    9 46 18
    9 47 32
    9 48 23
    9 49 17
    9 50 42
    9 51 49
    9 52 34
    9 53 43
    9 54 38
    9 55 13
    9 56 36
    9 57 23
    9 58 36
    9 59 41
    9 60 11
    9 61 17
    9 62 29
    9 63 31
    9 64 11
    9 65 30
    9 66 39
    9 67 35
    9 68 21
    9 69 19
    9 70 27
    9 71 27
    9 72 35
    9 73 47
    9 74 47
    9 75 25
    9 76 32
    9 77 24
    9 78 38
    9 79 21
    9 80 15
    9 81 32
    9 82 32
    9 83 27
    9 84 26
    9 85 28
    9 86 22
    9 87 26
    9 88 25
    9 89 21
    9 90 49
    9 91 39
    9 92 45
    9 93 41
    9 94 29
    9 95 22
    9 96 43
    9 97 23
    9 98 39
    9 99 17
    9 100 23
    9 101 50
    9 102 12
    9 103 15
    9 104 10
    9 105 13
    9 106 11
    9 107 33
    9 108 25
    9 109 47
    9 110 35
    9 111 44
    9 112 46
    9 113 27
    9 114 38
    9 115 39
    9 116 34
    9 117 19
    9 118 34
    9 119 33
    9 120 43
    9 121 22
    9 122 19
    9 123 10
    9 124 10
    9 125 46
    9 126 14
    9 127 21
    9 128 41
    9 129 36
    9 130 39
    9 131 25
    9 132 40
    9 133 40
    9 134 47
    9 135 11
    9 136 13
    9 137 42
    9 138 30
    9 139 38
    9 140 16
    9 141 33
    9 142 47
    9 143 28
    9 144 22
    9 145 17
    9 146 44
    9 147 23
    9 148 19
    9 149 34
    9 150 47
    9 151 32
    9 152 46
    9 153 30
    9 154 27
    9 155 23
    9 156 32
    9 157 15
    9 158 47
    9 159 12
    9 160 36
    9 161 14
    9 162 38
    9 163 46
    9 164 22
    9 165 46
    9 166 27
    9 167 13
    9 168 16
    9 169 48
    9 170 16
    9 171 12
    9 172 15
    9 173 25
    9 174 39
    9 175 13
    9 176 14
    9 177 40
    9 178 26
    9 179 11
    9 180 45
    9 181 50
    9 182 44
    9 183 17
    9 184 25
    9 185 33
    9 186 19
    9 187 40
    9 188 10
    9 189 15
    9 190 34
    9 191 12
    9 192 14
    9 193 49
    9 194 27
    9 195 38
    9 196 23
    9 197 50
    9 198 20
    9 199 11
    9 200 33
    10 1 13
    10 2 32
    10 3 26
    10 4 15
    10 5 33
    10 6 24
    10 7 33
    10 8 50
    10 9 36
    10 10 30
    10 11 12
    10 12 30
    10 13 11
    10 14 16
    10 15 15
    10 16 14
    10 17 45
    10 18 13
    10 19 34
    10 20 25
    10 21 35
    10 22 16
    10 23 31
    10 24 44
    10 25 11
    10 26 25
    10 27 15
    10 28 31
    10 29 38
    10 30 24
    10 31 29
    10 32 34
    10 33 23
    10 34 48
    10 35 41
    10 36 23
    10 37 25
    10 38 27
    10 39 35
    10 40 32
    10 41 13
    10 42 46
    10 43 46
    10 44 36
    10 45 26
    10 46 45
    10 47 49
    10 48 42
    10 49 22
    10 50 12
    10 51 36
    10 52 16
    10 53 27
    10 54 41
    10 55 34
    10 56 28
    10 57 42
    10 58 39
    10 59 45
    10 60 15
    10 61 40
    10 62 41
    10 63 44
    10 64 28
    10 65 26
    10 66 22
    10 67 32
    10 68 30
    10 69 19
    10 70 39
    10 71 41
    10 72 26
    10 73 40
    10 74 17
    10 75 25
    10 76 18
    10 77 45
    10 78 16
    10 79 11
    10 80 17
    10 81 25
    10 82 12
    10 83 47
    10 84 22
    10 85 29
    10 86 43
    10 87 19
    10 88 31
    10 89 20
    10 90 23
    10 91 49
    10 92 44
    10 93 47
    10 94 46
    10 95 28
    10 96 25
    10 97 33
    10 98 24
    10 99 30
    10 100 41
    10 101 32
    10 102 20
    10 103 25
    10 104 16
    10 105 49
    10 106 34
    10 107 40
    10 108 36
    10 109 22
    10 110 31
    10 111 31
    10 112 50
    10 113 17
    10 114 34
    10 115 44
    10 116 17
    10 117 42
    10 118 48
    10 119 17
    10 120 37
    10 121 11
    10 122 44
    10 123 42
    10 124 42
    10 125 16
    10 126 18
    10 127 27
    10 128 32
    10 129 40
    10 130 30
    10 131 37
    10 132 43
    10 133 49
    10 134 19
    10 135 36
    10 136 24
    10 137 37
    10 138 14
    10 139 30
    10 140 43
    10 141 37
    10 142 33
    10 143 31
    10 144 45
    10 145 27
    10 146 49
    10 147 17
    10 148 39
    10 149 30
    10 150 49
    10 151 15
    10 152 24
    10 153 24
    10 154 34
    10 155 11
    10 156 34
    10 157 29
    10 158 32
    10 159 39
    10 160 13
    10 161 27
    10 162 47
    10 163 31
    10 164 39
    10 165 12
    10 166 15
    10 167 38
    10 168 30
    10 169 25
    10 170 27
    10 171 33
    10 172 14
    10 173 11
    10 174 19
    10 175 47
    10 176 28
    10 177 25
    10 178 17
    10 179 11
    10 180 19
    10 181 41
    10 182 49
    10 183 32
    10 184 15
    10 185 11
    10 186 35
    10 187 41
    10 188 25
    10 189 50
    10 190 45
    10 191 18
    10 192 16
    10 193 38
