data;
param m := 10;
param n := 200;
param c :=
    2 32 12
    2 33 22
    2 34 36
    2 35 33
    2 36 17
    2 37 14
    2 38 21
    2 39 50
    2 40 15
    2 41 13
    2 42 23
    2 43 48
    2 44 49
    2 45 13
    2 46 48
    2 47 29
    2 48 34
    2 49 25
    2 50 30
    2 51 46
    2 52 30
    2 53 41
    2 54 14
    2 55 30
    2 56 16
    2 57 14
    2 58 37
    2 59 25
    2 60 44
    2 61 43
    2 62 13
    2 63 19
    2 64 37
    2 65 22
    2 66 41
    2 67 13
    2 68 35
    2 69 32
    2 70 19
    2 71 28
    2 72 50
    2 73 44
    2 74 13
    2 75 27
    2 76 28
    2 77 33
    2 78 41
    2 79 33
    2 80 47
    2 81 46
    2 82 49
    2 83 44
    2 84 24
    2 85 46
    2 86 27
    2 87 21
    2 88 11
    2 89 36
    2 90 29
    2 91 29
    2 92 48
    2 93 20
    2 94 50
    2 95 24
    2 96 20
    2 97 29
    2 98 44
    2 99 22
    2 100 27
    2 101 11
    2 102 43
    2 103 45
    2 104 30
    2 105 21
    2 106 46
    2 107 33
    2 108 39
    2 109 20
    2 110 10
    2 111 48
    2 112 47
    2 113 30
    2 114 17
    2 115 33
    2 116 18
    2 117 21
    2 118 41
    2 119 38
    2 120 22
    2 121 18
    2 122 21
    2 123 47
    2 124 27
    2 125 38
    2 126 22
    2 127 36
    2 128 18
    2 129 43
    2 130 36
    2 131 11
    2 132 39
    2 133 31
    2 134 44
    2 135 29
    2 136 47
    2 137 50
    2 138 32
    2 139 16
    2 140 36
    2 141 50
    2 142 26
    2 143 15
    2 144 27
    2 145 11
    2 146 40
    2 147 36
    2 148 26
    2 149 29
    2 150 32
    2 151 24
    2 152 19
    2 153 36
    2 154 19
    2 155 39
    2 156 47
    2 157 10
    2 158 43
    2 159 36
    2 160 44
    2 161 49
    2 162 35
    2 163 29
    2 164 11
    2 165 13
    2 166 23
    2 167 25
    2 168 28
    2 169 14
    2 170 33
    2 171 23
    2 172 31
    2 173 39
    2 174 46
    2 175 33
    2 176 23
    2 177 48
    2 178 10
    2 179 47
    2 180 38
    2 181 10
    2 182 25
    2 183 42
    2 184 10
    2 185 27
    2 186 19
    2 187 18
    2 188 27
    2 189 19
    2 190 36
    2 191 36
    2 192 30
    2 193 17
    2 194 50
    2 195 16
    2 196 29
    2 197 45
    2 198 31
    2 199 29
    2 200 23
    3 1 25
    3 2 20
    3 3 34
    3 4 14
    3 5 29
    3 6 37
    3 7 30
    3 8 26
    3 9 18
    3 10 10
    3 11 33
    3 12 27
    3 13 36
    3 14 15
    3 15 23
    3 16 43
    3 17 34
    3 18 46
    3 19 11
    3 20 29
    3 21 26
    3 22 11
    3 23 45
    3 24 29
    3 25 19
    3 26 35
    3 27 50
    3 28 29
    3 29 13
    3 30 47
    3 31 33
    3 32 37
    3 33 16
    3 34 30
    3 35 43
    3 36 37
    3 37 27
    3 38 14
    3 39 12
    3 40 27
    3 41 29
    3 42 30
    3 43 17
    3 44 21
    3 45 14
    3 46 46
    3 47 16
    3 48 42
    3 49 42
    3 50 29
    3 51 19
    3 52 12
    3 53 40
    3 54 30
    3 55 22
    3 56 11
    3 57 33
    3 58 16
    3 59 16
    3 60 11
    3 61 14
    3 62 16
    3 63 19
    3 64 35
    3 65 25
    3 66 10
    3 67 15
    3 68 48
    3 69 42
    3 70 44
    3 71 16
    3 72 15
    3 73 49
    3 74 50
    3 75 35
    3 76 29
    3 77 23
    3 78 47
    3 79 23
    3 80 11
    3 81 19
    3 82 13
    3 83 15
    3 84 35
    3 85 31
    3 86 41
    3 87 43
    3 88 25
    3 89 18
    3 90 49
    3 91 20
    3 92 35
    3 93 22
    3 94 17
    3 95 47
    3 96 20
    3 97 32
    3 98 18
    3 99 14
    3 100 13
    3 101 45
    3 102 38
    3 103 34
    3 104 20
    3 105 27
    3 106 36
    3 107 16
    3 108 39
    3 109 19
    3 110 40
    3 111 38
    3 112 37
    3 113 40
    3 114 27
    3 115 28
    3 116 12
    3 117 13
    3 118 41
    3 119 16
    3 120 40
    3 121 38
    3 122 11
    3 123 17
    3 124 14
    3 125 19
    3 126 13
    3 127 48
    3 128 37
    3 129 44
    3 130 16
    3 131 34
    3 132 41
    3 133 14
    3 134 39
    3 135 10
    3 136 28
    3 137 23
    3 138 27
    3 139 24
    3 140 15
    3 141 46
    3 142 14
    3 143 49
    3 144 38
    3 145 41
    3 146 11
    3 147 19
    3 148 42
    3 149 47
    3 150 38
    3 151 44
    3 152 21
    3 153 21
    3 154 19
    3 155 17
    3 156 47
    3 157 30
    3 158 18
    3 159 27
    3 160 46
    3 161 47
    3 162 40
    3 163 43
    3 164 13
    3 165 50
    3 166 17
    3 167 46
    3 168 26
    3 169 34
    3 170 49
    3 171 15
    3 172 23
    3 173 29
    3 174 49
    3 175 40
    3 176 15
    3 177 23
    3 178 11
    3 179 45
    3 180 37
    3 181 33
    3 182 46
    3 183 22
    3 184 14
    3 185 39
    3 186 10
    3 187 46
    3 188 44
    3 189 42
    3 190 15
    3 191 26
    3 192 46
    3 193 15
    3 194 30
    3 195 23
    3 196 37
    3 197 16
    3 198 33
    3 199 32
    3 200 38
    4 1 45
    4 2 34
    4 3 42
    4 4 26
    4 5 20
    4 6 28
    4 7 26
    4 8 10
    4 9 50
    4 10 26
    4 11 12
    4 12 11
    4 13 39
    4 14 49
    4 15 40
    4 16 23
    4 17 26
    4 18 34
    4 19 18
    4 20 20
    4 21 48
    4 22 34
    4 23 36
    4 24 37
    4 25 25
    4 26 38
    4 27 12
    4 28 32
    4 29 20
    4 30 34
    4 31 15
    4 32 48
    4 33 21
    4 34 27
    4 35 47
    4 36 47
    4 37 32
    4 38 50
    4 39 18
    4 40 20
    4 41 50
    4 42 40
    4 43 47
    4 44 36
    4 45 12
    4 46 39
    4 47 21
    4 48 11
    4 49 22
    4 50 47
    4 51 28
    4 52 47
    4 53 42
    4 54 35
    4 55 44
    4 56 16
    4 57 15
    4 58 23
    4 59 18
    4 60 20
    4 61 14
    4 62 17
    4 63 36
    4 64 38
    4 65 35
    4 66 19
    4 67 29
    4 68 44
    4 69 42
    4 70 15
    4 71 20
    4 72 41
    4 73 14
    4 74 26
    4 75 44
    4 76 41
    4 77 29
    4 78 18
    4 79 44
    4 80 21
    4 81 10
    4 82 36
    4 83 19
    4 84 13
    4 85 26
    4 86 27
    4 87 31
    4 88 20
    4 89 31
    4 90 13
    4 91 26
    4 92 43
    4 93 35
    4 94 28
    4 95 50
    4 96 28
    4 97 21
    4 98 31
    4 99 41
    4 100 40
    4 101 32
    4 102 41
    4 103 29
    4 104 29
    4 105 40
    4 106 29
    4 107 34
    4 108 16
    4 109 45
    4 110 38
    4 111 17
    4 112 11
    4 113 37
    4 114 16
    4 115 30
    4 116 30
    4 117 41
    4 118 28
    4 119 11
    4 120 45
    4 121 18
    4 122 28
    4 123 32
    4 124 37
    4 125 39
    4 126 43
    4 127 43
    4 128 40
    4 129 17
    4 130 33
    4 131 28
    4 132 31
    4 133 27
    4 134 46
    4 135 37
    4 136 19
    4 137 45
    4 138 39
    4 139 21
    4 140 10
    4 141 21
    4 142 35
    4 143 48
    4 144 21
    4 145 10
    4 146 31
    4 147 36
    4 148 23
    4 149 15
    4 150 22
    4 151 34
    4 152 42
    4 153 29
    4 154 31
    4 155 49
    4 156 40
    4 157 31
    4 158 43
    4 159 38
    4 160 11
    4 161 46
    4 162 22
    4 163 30
    4 164 35
    4 165 16
    4 166 41
    4 167 27
    4 168 45
    4 169 12
    4 170 36
    4 171 25
    4 172 50
    4 173 43
    4 174 39
    4 175 33
    4 176 50
    4 177 27
    4 178 33
    4 179 20
    4 180 19
    4 181 40
    4 182 47
    4 183 20
    4 184 46
    4 185 18
    4 186 17
    4 187 19
    4 188 29
    4 189 17
    4 190 20
    4 191 49
    4 192 39
    4 193 33
    4 194 25
    4 195 20
    4 196 48
    4 197 32
    4 198 47
    4 199 19
    4 200 17
    5 1 30
    5 2 30
    5 3 36
    5 4 20
    5 5 39
    5 6 44
    5 7 26
    5 8 13
    5 9 45
    5 10 44
    5 11 24
    5 12 25
    5 13 49
    5 14 23
    5 15 46
    5 16 47
    5 17 45
    5 18 11
    5 19 24
    5 20 38
    5 21 49
    5 22 17
    5 23 47
    5 24 18
    5 25 48
    5 26 18
    5 27 25
    5 28 45
    5 29 30
    5 30 50
    5 31 27
    5 32 47
    5 33 48
    5 34 18
    5 35 19
    5 36 25
    5 37 21
    5 38 16
    5 39 31
    5 40 26
    5 41 43
    5 42 33
    5 43 23
    5 44 23
    5 45 19
    5 46 45
    5 47 19
    5 48 35
    5 49 30
    5 50 24
    5 51 34
    5 52 42
    5 53 18
    5 54 42
    5 55 32
    5 56 47
    5 57 23
    5 58 46
    5 59 46
    5 60 17
    5 61 11
    5 62 48
    5 63 15
    5 64 44
    5 65 41
    5 66 29
    5 67 35
    5 68 28
    5 69 46
    5 70 10
    5 71 50
    5 72 44
    5 73 28
    5 74 40
    5 75 43
    5 76 16
    5 77 14
    5 78 12
    5 79 45
    5 80 40
    5 81 42
    5 82 17
    5 83 36
    5 84 32
    5 85 25
    5 86 34
    5 87 44
    5 88 14
    5 89 38
    5 90 20
    5 91 17
    5 92 19
    5 93 19
    5 94 46
    5 95 24
    5 96 36
    5 97 46
    5 98 35
    5 99 36
    5 100 10
    5 101 12
    5 102 49
    5 103 34
    5 104 18
    5 105 30
    5 106 11
    5 107 46
    5 108 27
    5 109 19
    5 110 36
    5 111 18
    5 112 49
    5 113 49
    5 114 20
    5 115 30
    5 116 20
    5 117 50
    5 118 18
    5 119 31
    5 120 16
    5 121 32
    5 122 45
    5 123 49
    5 124 41
    5 125 22
    5 126 17
    5 127 49
    5 128 10
    5 129 46
    5 130 42
    5 131 28
    5 132 13
    5 133 24
    5 134 43
    5 135 11
    5 136 22
    5 137 19
    5 138 44
    5 139 47
    5 140 14
    5 141 25
    5 142 35
    5 143 32
    5 144 47
    5 145 46
    5 146 11
    5 147 29
    5 148 35
    5 149 39
    5 150 33
    5 151 17
    5 152 21
    5 153 50
    5 154 49
    5 155 19
    5 156 11
    5 157 30
    5 158 26
    5 159 35
    5 160 32
    5 161 46
    5 162 42
    5 163 33
    5 164 16
    5 165 29
    5 166 31
    5 167 44
    5 168 45
    5 169 35
    5 170 21
    5 171 35
    5 172 39
    5 173 22
    5 174 14
    5 175 49
    5 176 21
    5 177 49
    5 178 39
    5 179 20
    5 180 48
    5 181 20
    5 182 42
    5 183 21
    5 184 41
    5 185 40
    5 186 32
    5 187 27
    5 188 41
    5 189 19
    5 190 24
    5 191 45
    5 192 47
    5 193 35
    5 194 16
    5 195 45
    5 196 16
    5 197 18
    5 198 25
    5 199 25
    5 200 35
    6 1 15
    6 2 19
    6 3 12
    6 4 16
    6 5 10
    6 6 33
    6 7 28
    6 8 35
    6 9 19
    6 10 16
    6 11 46
    6 12 43
    6 13 28
    6 14 16
    6 15 14
    6 16 43
    6 17 14
    6 18 23
    6 19 22
    6 20 13
    6 21 49
    6 22 11
    6 23 13
    6 24 37
    6 25 27
    6 26 16
    6 27 30
    6 28 31
    6 29 26
    6 30 40
    6 31 45
    6 32 22
    6 33 46
    6 34 19
    6 35 37
    6 36 44
    6 37 28
    6 38 34
    6 39 41
    6 40 29
    6 41 24
    6 42 10
    6 43 41
    6 44 28
    6 45 18
    6 46 21
    6 47 43
    6 48 34
    6 49 50
    6 50 38
    6 51 46
    6 52 38
    6 53 19
    6 54 37
    6 55 29
    6 56 24
    6 57 18
    6 58 41
    6 59 12
    6 60 15
    6 61 11
    6 62 24
    6 63 24
    6 64 32
    6 65 33
    6 66 33
    6 67 17
    6 68 38
    6 69 42
    6 70 11
    6 71 32
    6 72 27
    6 73 30
    6 74 34
    6 75 32
    6 76 28
    6 77 32
    6 78 46
    6 79 24
    6 80 20
    6 81 45
    6 82 43
    6 83 36
    6 84 37
    6 85 40
    6 86 39
    6 87 14
    6 88 30
    6 89 29
    6 90 37
    6 91 27
    6 92 25
    6 93 16
    6 94 11
    6 95 39
    6 96 50
    6 97 30
    6 98 20
    6 99 38
    6 100 10
    6 101 18
    6 102 48
    6 103 23
    6 104 49
    6 105 30
    6 106 50
    6 107 23
    6 108 47
    6 109 32
    6 110 50
    6 111 32
    6 112 48
    6 113 44
    6 114 31
    6 115 24
    6 116 34
    6 117 18
    6 118 45
    6 119 47
    6 120 34
    6 121 24
    6 122 21
    6 123 42
    6 124 10
    6 125 47
    6 126 46
    6 127 39
    6 128 19
    6 129 30
    6 130 49
    6 131 37
    6 132 36
    6 133 50
    6 134 33
    6 135 26
    6 136 31
    6 137 40
    6 138 48
    6 139 30
    6 140 26
    6 141 27
    6 142 41
    6 143 13
    6 144 39
    6 145 33
    6 146 27
    6 147 14
    6 148 32
    6 149 29
    6 150 49
    6 151 35
    6 152 12
    6 153 32
    6 154 40
    6 155 41
    6 156 26
    6 157 33
    6 158 21
    6 159 49
    6 160 45
    6 161 13
    6 162 17
    6 163 46
    6 164 45
    6 165 33
    6 166 29
    6 167 48
    6 168 33
    6 169 20
    6 170 48
    6 171 44
    6 172 48
    6 173 30
    6 174 37
    6 175 28
    6 176 36
    6 177 23
    6 178 43
    6 179 25
    6 180 12
    6 181 31
    6 182 15
    6 183 43
    6 184 25
    6 185 24
    6 186 47
    6 187 21
    6 188 21
    6 189 28
    6 190 38
    6 191 44
    6 192 27
    6 193 22
    6 194 12
    6 195 28
    6 196 27
    6 197 26
    6 198 22
    6 199 50
    6 200 31
    7 1 35
    7 2 18
    7 3 25
    7 4 10
    7 5 14
    7 6 24
    7 7 50
    7 8 41
    7 9 50
    7 10 38
    7 11 48
    7 12 12
    7 13 24
    7 14 38
    7 15 49
    7 16 45
    7 17 35
    7 18 24
    7 19 32
    7 20 46
    7 21 49
    7 22 46
    7 23 36
    7 24 26
    7 25 44
    7 26 28
    7 27 45
    7 28 33
    7 29 13
    7 30 11
    7 31 24
    7 32 40
    7 33 10
    7 34 37
    7 35 35
    7 36 35
    7 37 40
    7 38 36
    7 39 47
    7 40 12
    7 41 11
    7 42 43
    7 43 49
    7 44 13
    7 45 14
    7 46 17
    7 47 22
    7 48 49
    7 49 46
    7 50 23
    7 51 19
    7 52 46
    7 53 38
    7 54 45
    7 55 31
    7 56 22
    7 57 48
    7 58 49
    7 59 48
    7 60 50
    7 61 20
    7 62 43
    7 63 42
    7 64 34
    7 65 19
    7 66 50
    7 67 21
    7 68 16
    7 69 10
    7 70 36
    7 71 21
    7 72 29
    7 73 29
    7 74 34
    7 75 47
    7 76 50
    7 77 50
    7 78 26
    7 79 10
    7 80 48
    7 81 18
    7 82 45
    7 83 19
    7 84 31
    7 85 18
    7 86 41
    7 87 26
    7 88 32
    7 89 28
    7 90 46
    7 91 43
    7 92 44
    7 93 40
    7 94 10
    7 95 43
    7 96 24
    7 97 35
    7 98 31
    7 99 31
    7 100 33
    7 101 31
    7 102 36
    7 103 48
    7 104 49
    7 105 50
    7 106 19
    7 107 37
    7 108 19
    7 109 23
    7 110 21
    7 111 11
    7 112 15
    7 113 20
    7 114 39
    7 115 45
    7 116 24
    7 117 19
    7 118 12
    7 119 13
    7 120 32
    7 121 43
    7 122 21
    7 123 11
    7 124 39
    7 125 25
    7 126 18
    7 127 44
    7 128 23
    7 129 17
    7 130 24
    7 131 42
    7 132 18
    7 133 13
    7 134 17
    7 135 35
    7 136 26
    7 137 42
    7 138 35
    7 139 25
    7 140 35
    7 141 32
    7 142 11
    7 143 17
    7 144 41
    7 145 21
    7 146 21
    7 147 42
    7 148 32
    7 149 34
    7 150 24
    7 151 19
    7 152 39
    7 153 13
    7 154 45
    7 155 26
    7 156 42
    7 157 13
    7 158 18
    7 159 13
    7 160 42
    7 161 29
    7 162 21
    7 163 46
    7 164 46
    7 165 31
    7 166 50
    7 167 47
    7 168 38
    7 169 40
    7 170 25
    7 171 32
    7 172 32
    7 173 14
    7 174 13
    7 175 14
    7 176 15
    7 177 16
    7 178 41
    7 179 48
    7 180 36
    7 181 17
    7 182 29
    7 183 23
    7 184 26
    7 185 46
    7 186 16
    7 187 16
    7 188 33
    7 189 50
    7 190 11
    7 191 36
    7 192 47
    7 193 35
    7 194 43
    7 195 10
    7 196 49
    7 197 43
    7 198 10
    7 199 19
    7 200 36
    8 1 20
    8 2 42
    8 3 11
    8 4 41
    8 5 36
    8 6 13
    8 7 23
    8 8 26
    8 9 23
    8 10 10
    8 11 38
    8 12 39
    8 13 50
    8 14 30
    8 15 40
    8 16 47
    8 17 28
    8 18 22
    8 19 42
    8 20 14
    8 21 16
    8 22 48
    8 23 27
    8 24 47
    8 25 25
    8 26 19
    8 27 34
    8 28 18
    8 29 50
    8 30 27
    8 31 43
    8 32 13
    8 33 24
    8 34 48
    8 35 14
    8 36 33
    8 37 44
    8 38 45
    8 39 17
    8 40 40
    8 41 44
    8 42 36
    8 43 37
    8 44 19
    8 45 14
    8 46 39
    8 47 35
    8 48 31
    8 49 33
    8 50 18
    8 51 18
    8 52 47
    8 53 45
    8 54 27
    8 55 18
    8 56 49
    8 57 14
    8 58 29
    8 59 31
    8 60 44
    8 61 16
    8 62 35
    8 63 42
    8 64 42
    8 65 37
    8 66 34
    8 67 20
    8 68 38
    8 69 29
    8 70 30
    8 71 45
    8 72 23
    8 73 23
    8 74 50
    8 75 47
    8 76 19
    8 77 39
    8 78 35
    8 79 50
    8 80 32
    8 81 38
    8 82 31
    8 83 35
    8 84 49
    8 85 28
    8 86 14
    8 87 34
    8 88 16
    8 89 40
    8 90 19
    8 91 50
    8 92 35
    8 93 33
    8 94 20
    8 95 13
    8 96 29
    8 97 26
    8 98 18
    8 99 25
    8 100 24
    8 101 26
    8 102 21
    8 103 25
    8 104 19
    8 105 12
    8 106 12
    8 107 41
    8 108 15
    8 109 13
    8 110 49
    8 111 39
    8 112 16
    8 113 42
    8 114 33
    8 115 35
    8 116 39
    8 117 22
    8 118 48
    8 119 11
    8 120 34
    8 121 43
    8 122 46
    8 123 29
    8 124 37
    8 125 32
    8 126 14
    8 127 30
    8 128 46
    8 129 24
    8 130 10
    8 131 41
    8 132 18
    8 133 36
    8 134 40
    8 135 35
    8 136 32
    8 137 43
    8 138 36
    8 139 48
    8 140 44
    8 141 34
    8 142 37
    8 143 31
    8 144 33
    8 145 29
    8 146 26
    8 147 13
    8 148 12
    8 149 49
    8 150 11
    8 151 44
    8 152 25
    8 153 27
    8 154 33
    8 155 46
    8 156 39
    8 157 31
    8 158 19
    8 159 37
    8 160 37
    8 161 46
    8 162 47
    8 163 48
    8 164 27
    8 165 19
    8 166 34
    8 167 22
    8 168 23
    8 169 11
    8 170 18
    8 171 28
    8 172 41
    8 173 39
    8 174 45
    8 175 50
    8 176 50
    8 177 49
    8 178 44
    8 179 21
    8 180 25
    8 181 12
    8 182 38
    8 183 14
    8 184 30
    8 185 23
    8 186 15
    8 187 27
    8 188 43
    8 189 50
    8 190 48
    8 191 12
    8 192 31
    8 193 12
    8 194 32
    8 195 45
    8 196 35
    8 197 22
    8 198 43
    8 199 10
    8 200 34
    9 1 40
    9 2 48
    9 3 39
    9 4 42
    9 5 50
    9 6 50
    9 7 28
    9 8 29
    9 9 10
    9 10 24
    9 11 43
    9 12 31
    9 13 21
    9 14 31
    9 15 46
    9 16 50
    9 17 42
    9 18 13
    9 19 37
    9 20 35
    9 21 32
    9 22 37
    9 23 10
    9 24 10
    9 25 27
    9 26 22
    9 27 43
    9 28 45
    9 29 16
    9 30 31
    9 31 15
    9 32 24
    9 33 31
    9 34 40
    9 35 29
    9 36 17
    9 37 12
    9 38 34
    9 39 18
    9 40 17
    9 41 11
    9 42 16
    9 43 35
    9 44 43
    9 45 27
    9 46 21
    9 47 50
    9 48 41
    9 49 41
    9 50 39
    9 51 30
    9 52 15
    9 53 46
    9 54 16
    9 55 36
    9 56 41
    9 57 16
    9 58 19
    9 59 25
    9 60 39
    9 61 15
    9 62 15
    9 63 47
    9 64 30
    9 65 34
    9 66 21
    9 67 41
    9 68 42
    9 69 38
    9 70 31
    9 71 23
    9 72 17
    9 73 50
    9 74 18
    9 75 50
    9 76 11
    9 77 25
    9 78 49
    9 79 12
    9 80 44
    9 81 38
    9 82 11
    9 83 17
    9 84 48
    9 85 43
    9 86 23
    9 87 11
    9 88 23
    9 89 10
    9 90 15
    9 91 31
    9 92 17
    9 93 36
    9 94 20
    9 95 29
    9 96 10
    9 97 40
    9 98 45
    9 99 10
    9 100 44
    9 101 39
    9 102 41
    9 103 40
    9 104 30
    9 105 27
    9 106 16
    9 107 32
    9 108 28
    9 109 15
    9 110 42
    9 111 35
    9 112 13
    9 113 40
    9 114 40
    9 115 21
    9 116 50
    9 117 19
    9 118 23
    9 119 49
    9 120 18
    9 121 26
    9 122 31
    9 123 32
    9 124 41
    9 125 19
    9 126 38
    9 127 39
    9 128 41
    9 129 25
    9 130 34
    9 131 10
    9 132 13
    9 133 13
    9 134 36
    9 135 18
    9 136 15
    9 137 31
    9 138 24
    9 139 21
    9 140 41
    9 141 42
    9 142 17
    9 143 12
    9 144 24
    9 145 31
    9 146 20
    9 147 40
    9 148 41
    9 149 14
    9 150 30
    9 151 17
    9 152 47
    9 153 19
    9 154 35
    9 155 14
    9 156 28
    9 157 32
    9 158 31
    9 159 27
    9 160 34
    9 161 29
    9 162 20
    9 163 44
    9 164 38
    9 165 41
    9 166 33
    9 167 24
    9 168 13
    9 169 12
    9 170 48
    9 171 29
    9 172 18
    9 173 30
    9 174 43
    9 175 32
    9 176 31
    9 177 24
    9 178 40
    9 179 45
    9 180 19
    9 181 30
    9 182 27
    9 183 18
    9 184 47
    9 185 14
    9 186 27
    9 187 17
    9 188 35
    9 189 21
    9 190 49
    9 191 21
    9 192 25
    9 193 34
    9 194 24
    9 195 49
    9 196 25
    9 197 49
    9 198 21
    9 199 37
    9 200 22
    10 1 24
    10 2 37
    10 3 43
    10 4 26
    10 5 31
    10 6 31
    10 7 16
    10 8 27
    10 9 14
    10 10 13
    10 11 20
    10 12 40
    10 13 33
    10 14 48
    10 15 27
    10 16 36
    10 17 15
    10 18 33
    10 19 14
    10 20 17
    10 21 20
    10 22 31
    10 23 38
    10 24 46
    10 25 47
    10 26 14
    10 27 17
    10 28 21
    10 29 43
    10 30 36
    10 31 27
    10 32 38
    10 33 25
    10 34 15
    10 35 22
    10 36 30
    10 37 20
    10 38 27
    10 39 41
    10 40 42
    10 41 20
    10 42 43
    10 43 45
    10 44 18
    10 45 34
    10 46 10
    10 47 12
    10 48 29
    10 49 12
    10 50 28
    10 51 32
    10 52 31
    10 53 26
    10 54 47
    10 55 50
    10 56 45
    10 57 18
    10 58 29
    10 59 34
    10 60 49
    10 61 37
    10 62 44
    10 63 41
    10 64 15
    10 65 36
    10 66 31
    10 67 21
    10 68 13
    10 69 15
    10 70 43
    10 71 14
    10 72 26
    10 73 45
    10 74 21
    10 75 11
    10 76 49
    10 77 48
    10 78 48
    10 79 18
    10 80 42
    10 81 20
    10 82 17
    10 83 33
    10 84 28
    10 85 39
    10 86 10
    10 87 23
    10 88 14
    10 89 43
    10 90 14
    10 91 39
    10 92 31
    10 93 47
    10 94 16
    10 95 39
    10 96 29
    10 97 21
    10 98 45
    10 99 28
    10 100 19
    10 101 38
    10 102 19
    10 103 41
    10 104 50
    10 105 32
    10 106 30
    10 107 25
    10 108 42
    10 109 11
    10 110 15
    10 111 40
    10 112 48
    10 113 35
    10 114 34
    10 115 29
    10 116 21
    10 117 21
    10 118 50
    10 119 39
    10 120 21
    10 121 39
    10 122 26
    10 123 24
    10 124 31
    10 125 12
    10 126 18
    10 127 13
    10 128 33
    10 129 11
    10 130 42
    10 131 45
    10 132 30
    10 133 34
    10 134 26
    10 135 16
    10 136 19
    10 137 34
    10 138 17
    10 139 48
    10 140 50
    10 141 27
    10 142 21
    10 143 27
    10 144 19
    10 145 37
    10 146 19
    10 147 10
    10 148 42
    10 149 21
    10 150 17
    10 151 10
    10 152 11
    10 153 28
    10 154 28
    10 155 38
    10 156 48
    10 157 37
    10 158 40
    10 159 33
    10 160 17
    10 161 19
    10 162 41
    10 163 44
    10 164 45
    10 165 34
    10 166 23
    10 167 33
    10 168 41
    10 169 44
    10 170 44
    10 171 10
    10 172 23
    10 173 40
    10 174 21
    10 175 46
    10 176 47
    10 177 31
    10 178 24
    10 179 18
    10 180 18
    10 181 10
    10 182 16
    10 183 46
    10 184 12
    10 185 15
    10 186 12
    10 187 20
    10 188 22
    10 189 27
    10 190 42
    10 191 38
    10 192 12
    10 193 41
