data;
param m := 5;
param n := 200;
param c :=
    3 162 49
    3 163 30
    3 164 29
    3 165 41
    3 166 32
    3 167 17
    3 168 30
    3 169 32
    3 170 11
    3 171 10
    3 172 21
    3 173 30
    3 174 44
    3 175 25
    3 176 12
    3 177 47
    3 178 31
    3 179 38
    3 180 43
    3 181 26
    3 182 38
    3 183 17
    3 184 42
    3 185 29
    3 186 28
    3 187 33
    3 188 28
    3 189 24
    3 190 18
    3 191 13
    3 192 23
    3 193 21
    3 194 13
    3 195 40
    3 196 32
    3 197 31
    3 198 45
    3 199 15
    3 200 36
    4 1 39
    4 2 15
    4 3 37
    4 4 33
    4 5 30
    4 6 50
    4 7 32
    4 8 30
    4 9 20
    4 10 12
    4 11 16
    4 12 50
    4 13 42
    4 14 43
    4 15 40
    4 16 38
    4 17 42
    4 18 17
    4 19 27
    4 20 41
    4 21 46
    4 22 32
    4 23 39
    4 24 16
    4 25 18
    4 26 39
    4 27 40
    4 28 16
    4 29 25
    4 30 26
    4 31 44
    4 32 14
    4 33 24
    4 34 34
    4 35 25
    4 36 13
    4 37 38
    4 38 22
    4 39 48
    4 40 45
    4 41 24
    4 42 18
    4 43 47
    4 44 29
    4 45 20
    4 46 33
    4 47 42
    4 48 33
    4 49 27
    4 50 11
    4 51 47
    4 52 32
    4 53 37
    4 54 33
    4 55 15
    4 56 11
    4 57 50
    4 58 19
    4 59 13
    4 60 41
    4 61 39
    4 62 12
    4 63 41
    4 64 11
    4 65 10
    4 66 44
    4 67 36
    4 68 48
    4 69 27
    4 70 33
    4 71 23
    4 72 45
    4 73 50
    4 74 15
    4 75 16
    4 76 50
    4 77 37
    4 78 29
    4 79 19
    4 80 33
    4 81 18
    4 82 40
    4 83 40
    4 84 38
    4 85 11
    4 86 17
    4 87 10
    4 88 15
    4 89 17
    4 90 36
    4 91 38
    4 92 20
    4 93 12
    4 94 50
    4 95 18
    4 96 27
    4 97 42
    4 98 49
    4 99 24
    4 100 42
    4 101 14
    4 102 46
    4 103 25
    4 104 17
    4 105 34
    4 106 42
    4 107 29
    4 108 36
    4 109 17
    4 110 21
    4 111 40
    4 112 39
    4 113 31
    4 114 43
    4 115 49
    4 116 35
    4 117 28
    4 118 33
    4 119 47
    4 120 36
    4 121 50
    4 122 41
    4 123 42
    4 124 12
    4 125 12
    4 126 29
    4 127 21
    4 128 25
    4 129 28
    4 130 43
    4 131 39
    4 132 43
    4 133 20
    4 134 29
    4 135 33
    4 136 29
    4 137 15
    4 138 42
    4 139 44
    4 140 13
    4 141 46
    4 142 47
    4 143 47
    4 144 10
    4 145 26
    4 146 26
    4 147 48
    4 148 17
    4 149 30
    4 150 13
    4 151 20
    4 152 38
    4 153 19
    4 154 13
    4 155 10
    4 156 50
    4 157 25
    4 158 14
    4 159 49
    4 160 44
    4 161 21
    4 162 48
    4 163 22
    4 164 32
    4 165 27
    4 166 45
    4 167 17
    4 168 24
    4 169 18
    4 170 31
    4 171 29
    4 172 25
    4 173 13
    4 174 33
    4 175 16
    4 176 29
    4 177 28
    4 178 28
    4 179 26
    4 180 37
    4 181 43
    4 182 23
    4 183 20
    4 184 25
    4 185 20
    4 186 43
    4 187 21
    4 188 24
    4 189 44
    4 190 37
    4 191 15
    4 192 43
    4 193 16
    4 194 35
    4 195 10
    4 196 13
    4 197 25
    4 198 41
    4 199 27
    4 200 27
    5 1 50
    5 2 12
    5 3 50
    5 4 14
    5 5 14
    5 6 34
    5 7 39
    5 8 10
    5 9 46
    5 10 33
    5 11 28
    5 12 48
    5 13 16
    5 14 16
    5 15 11
    5 16 41
    5 17 11
    5 18 46
    5 19 46
    5 20 49
    5 21 23
    5 22 16
    5 23 27
    5 24 19
    5 25 36
    5 26 44
    5 27 12
    5 28 48
    5 29 45
    5 30 12
    5 31 21
    5 32 19
    5 33 20
    5 34 17
    5 35 25
    5 36 19
    5 37 25
    5 38 36
    5 39 38
    5 40 34
    5 41 29
    5 42 16
    5 43 30
    5 44 17
    5 45 24
    5 46 32
    5 47 30
    5 48 47
    5 49 16
    5 50 50
    5 51 28
    5 52 12
    5 53 44
    5 54 41
    5 55 25
    5 56 10
    5 57 41
    5 58 23
    5 59 13
    5 60 13
    5 61 42
    5 62 48
    5 63 34
    5 64 21
    5 65 23
    5 66 27
    5 67 47
    5 68 22
    5 69 28
    5 70 30
    5 71 10
    5 72 13
    5 73 35
    5 74 19
    5 75 21
    5 76 17
    5 77 22
    5 78 42
    5 79 27
    5 80 44
    5 81 41
    5 82 29
    5 83 48
    5 84 25
    5 85 28
    5 86 48
    5 87 23
    5 88 10
    5 89 20
    5 90 30
    5 91 50
    5 92 12
    5 93 15
    5 94 39
    5 95 13
    5 96 14
    5 97 19
    5 98 50
    5 99 20
    5 100 19
    5 101 48
    5 102 18
    5 103 29
    5 104 25
    5 105 23
    5 106 34
    5 107 48
    5 108 15
    5 109 14
    5 110 23
    5 111 27
    5 112 29
    5 113 37
    5 114 27
    5 115 38
    5 116 14
    5 117 23
    5 118 23
    5 119 29
    5 120 13
    5 121 25
    5 122 30
    5 123 13
    5 124 39
    5 125 49
    5 126 11
    5 127 21
    5 128 15
    5 129 30
    5 130 45
    5 131 26
    5 132 30
    5 133 33
    5 134 12
    5 135 37
    5 136 20
    5 137 16
    5 138 41
    5 139 47
    5 140 38
    5 141 43
    5 142 46
    5 143 50
    5 144 43
    5 145 15
    5 146 38
    5 147 24
    5 148 47
    5 149 40
    5 150 43
    5 151 47
    5 152 11
    5 153 50
    5 154 18
    5 155 48
    5 156 31
    5 157 28
    5 158 36
    5 159 33
    5 160 43
    5 161 20
    5 162 38
    5 163 37
    5 164 48
    5 165 17
    5 166 30
    5 167 13
    5 168 32
    5 169 20
    5 170 49
    5 171 50
    5 172 10
    5 173 38
    5 174 25
    5 175 25
    5 176 41
    5 177 17
    5 178 41
    5 179 48
    5 180 48
    5 181 12
    5 182 29
    5 183 29
    5 184 37
    5 185 34
    5 186 18
    5 187 33
    5 188 22
    5 189 44
    5 190 33
    5 191 17
    5 192 32
    5 193 20
    5 194 46
    5 195 39
    5 196 49
    5 197 36
    5 198 20
    5 199 12
    5 200 10;
param a :=
    1 1 24
    1 2 23
    1 3 5
    1 4 23
    1 5 23
    1 6 12
    1 7 8
    1 8 6
    1 9 12
    1 10 14
    1 11 20
    1 12 17
    1 13 23
    1 14 10
    1 15 18
    1 16 22
    1 17 22
    1 18 23
    1 19 24
    1 20 17
    1 21 19
    1 22 8
    1 23 15
    1 24 14
    1 25 19
    1 26 9
    1 27 20
    1 28 18
    1 29 25
    1 30 8
    1 31 19
    1 32 10
    1 33 19
    1 34 14
    1 35 25
    1 36 21
    1 37 10
    1 38 21
    1 39 20
    1 40 21
    1 41 11
    1 42 14
    1 43 13
    1 44 16
    1 45 19
    1 46 20
    1 47 13
    1 48 16
    1 49 14
    1 50 11
    1 51 14
    1 52 9
    1 53 20
    1 54 18
    1 55 13
    1 56 15
    1 57 18
    1 58 9
    1 59 10
    1 60 6
    1 61 24
    1 62 8
    1 63 20
    1 64 23
    1 65 12
    1 66 11
    1 67 9
    1 68 5
    1 69 22
    1 70 17
    1 71 14
    1 72 10
    1 73 5
    1 74 16
    1 75 20
    1 76 22
    1 77 21
    1 78 22
    1 79 12
    1 80 6
    1 81 10
    1 82 10
    1 83 12
    1 84 14
    1 85 21
    1 86 17
    1 87 21
    1 88 19
    1 89 11
    1 90 14
    1 91 16
    1 92 25
    1 93 22
    1 94 11
    1 95 5
    1 96 15
    1 97 10
    1 98 20
    1 99 13
    1 100 21
    1 101 12
    1 102 22
    1 103 19
    1 104 18
    1 105 7
    1 106 20
    1 107 6
    1 108 8
    1 109 15
    1 110 9
    1 111 5
    1 112 5
    1 113 23
    1 114 8
    1 115 17
    1 116 10
    1 117 17
    1 118 11
    1 119 5
    1 120 20
    1 121 10
    1 122 22
    1 123 20
    1 124 12
    1 125 17
    1 126 5
    1 127 15
    1 128 20
    1 129 15
    1 130 15
    1 131 16
    1 132 21
    1 133 18
    1 134 23
    1 135 21
    1 136 10
    1 137 5
    1 138 21
    1 139 9
    1 140 21
    1 141 12
    1 142 25
    1 143 21
    1 144 25
    1 145 19
    1 146 11
    1 147 11
    1 148 6
    1 149 24
    1 150 8
    1 151 12
    1 152 10
    1 153 17
    1 154 24
    1 155 8
    1 156 18
    1 157 9
    1 158 25
    1 159 24
    1 160 7
    1 161 19
    1 162 12
    1 163 5
    1 164 8
    1 165 17
    1 166 11
    1 167 23
    1 168 9
    1 169 15
    1 170 5
    1 171 9
    1 172 10
    1 173 24
    1 174 12
    1 175 23
    1 176 15
    1 177 18
    1 178 19
    1 179 6
    1 180 19
    1 181 22
    1 182 23
    1 183 21
    1 184 5
    1 185 24
    1 186 25
    1 187 18
    1 188 19
    1 189 23
    1 190 24
    1 191 25
    1 192 10
    1 193 5
    1 194 16
    1 195 16
    1 196 16
    1 197 11
    1 198 22
    1 199 24
    1 200 19
    2 1 7
    2 2 18
    2 3 16
    2 4 20
    2 5 21
    2 6 20
    2 7 11
    2 8 7
    2 9 8
    2 10 5
    2 11 20
    2 12 17
    2 13 13
    2 14 11
    2 15 9
    2 16 17
    2 17 18
    2 18 24
    2 19 10
    2 20 22
    2 21 20
    2 22 25
    2 23 6
    2 24 16
    2 25 12
    2 26 8
    2 27 9
    2 28 25
    2 29 21
    2 30 15
    2 31 21
    2 32 22
    2 33 25
    2 34 15
    2 35 23
    2 36 22
    2 37 21
    2 38 22
    2 39 5
    2 40 11
    2 41 14
    2 42 19
    2 43 16
    2 44 16
    2 45 19
    2 46 16
    2 47 13
    2 48 17
    2 49 17
    2 50 17
    2 51 14
    2 52 24
    2 53 7
    2 54 12
    2 55 18
    2 56 15
    2 57 7
    2 58 24
    2 59 13
    2 60 6
    2 61 10
    2 62 14
    2 63 6
    2 64 18
    2 65 19
    2 66 8
    2 67 13
    2 68 16
    2 69 19
    2 70 15
    2 71 21
    2 72 15
    2 73 8
    2 74 21
    2 75 6
    2 76 23
    2 77 5
    2 78 23
    2 79 25
    2 80 17
    2 81 9
    2 82 13
    2 83 5
    2 84 9
    2 85 12
    2 86 18
    2 87 21
    2 88 17
    2 89 9
    2 90 13
    2 91 22
    2 92 22
    2 93 6
    2 94 8
    2 95 11
    2 96 10
    2 97 16
    2 98 24
    2 99 17
    2 100 13
    2 101 15
    2 102 23
    2 103 8
    2 104 7
    2 105 18
    2 106 10
    2 107 10
    2 108 10
    2 109 19
    2 110 24
    2 111 11
    2 112 7
    2 113 18
    2 114 14
    2 115 6
    2 116 15
    2 117 5
    2 118 16
    2 119 16
    2 120 9
    2 121 10
    2 122 21
    2 123 18
    2 124 21
    2 125 15
    2 126 10
    2 127 23
    2 128 19
    2 129 14
    2 130 21
    2 131 8
    2 132 14
    2 133 9
    2 134 10
    2 135 17
    2 136 17
    2 137 19
    2 138 17
    2 139 12
    2 140 5
    2 141 7
    2 142 12
    2 143 20
    2 144 20
    2 145 15
    2 146 19
    2 147 6
    2 148 24
    2 149 18
    2 150 23
    2 151 21
    2 152 19
    2 153 15
    2 154 25
    2 155 10
    2 156 22
    2 157 8
    2 158 17
    2 159 24
    2 160 24
    2 161 23
    2 162 16
    2 163 12
    2 164 6
    2 165 25
    2 166 9
    2 167 12
    2 168 10
    2 169 22
    2 170 7
    2 171 25
    2 172 23
    2 173 23
    2 174 9
    2 175 11
    2 176 23
    2 177 5
    2 178 17
    2 179 22
    2 180 11
    2 181 24
    2 182 24
    2 183 9
    2 184 14
    2 185 19
    2 186 18
    2 187 13
    2 188 15
    2 189 15
    2 190 10
    2 191 16
    2 192 23
    2 193 21
    2 194 17
    2 195 17
    2 196 10
    2 197 25
    2 198 15
    2 199 17
    2 200 15
    3 1 8
    3 2 22
    3 3 5
    3 4 23
    3 5 16
    3 6 17
    3 7 25
    3 8 25
    3 9 6
    3 10 17
    3 11 17
    3 12 20
    3 13 17
    3 14 5
    3 15 12
    3 16 20
    3 17 8
    3 18 8
    3 19 10
    3 20 18
    3 21 10
    3 22 17
    3 23 17
    3 24 16
    3 25 24
    3 26 7
    3 27 21
    3 28 13
    3 29 17
    3 30 7
    3 31 11
    3 32 15
    3 33 12
    3 34 14
    3 35 23
    3 36 21
    3 37 23
    3 38 5
    3 39 18
    3 40 15
    3 41 7
    3 42 19
    3 43 20
    3 44 22
    3 45 16
    3 46 20
    3 47 18
    3 48 23
    3 49 24
    3 50 16
    3 51 11
    3 52 18
    3 53 8
    3 54 5
    3 55 22
    3 56 22
    3 57 15
    3 58 5
    3 59 25
    3 60 11
    3 61 8
    3 62 9
    3 63 10
    3 64 18
    3 65 19
    3 66 13
    3 67 7
    3 68 18
    3 69 18
    3 70 5
    3 71 23
    3 72 21
    3 73 9
    3 74 17
    3 75 9
    3 76 19
    3 77 19
    3 78 23
    3 79 10
    3 80 7
    3 81 16
    3 82 20
    3 83 11
    3 84 11
    3 85 6
    3 86 13
    3 87 20
    3 88 16
    3 89 11
    3 90 23
    3 91 22
    3 92 12
    3 93 10
    3 94 9
    3 95 7
    3 96 6
    3 97 24
    3 98 24
    3 99 19
    3 100 5
    3 101 21
    3 102 15
    3 103 8
    3 104 9
    3 105 24
    3 106 22
    3 107 8
    3 108 24
    3 109 8
    3 110 15
    3 111 10
    3 112 18
    3 113 8
    3 114 7
    3 115 13
    3 116 25
    3 117 25
    3 118 17
    3 119 22
    3 120 16
    3 121 22
    3 122 6
    3 123 7
    3 124 12
    3 125 13
    3 126 21
    3 127 12
    3 128 6
    3 129 18
    3 130 22
    3 131 5
    3 132 5
    3 133 10
    3 134 16
    3 135 24
    3 136 6
    3 137 16
    3 138 16
    3 139 8
    3 140 16
    3 141 5
    3 142 21
    3 143 19
    3 144 18
    3 145 15
    3 146 5
    3 147 7
    3 148 14
    3 149 23
    3 150 22
    3 151 11
    3 152 19
    3 153 5
    3 154 17
    3 155 6
    3 156 16
    3 157 12
    3 158 21
    3 159 13
    3 160 20
    3 161 22
    3 162 21
    3 163 19
    3 164 6
    3 165 8
    3 166 12
    3 167 9
    3 168 19
    3 169 22
    3 170 18
    3 171 6
    3 172 6
    3 173 16
    3 174 11
    3 175 8
    3 176 12
    3 177 25
    3 178 12
    3 179 11
    3 180 24
    3 181 23
    3 182 14
    3 183 11
    3 184 19
    3 185 17
    3 186 9
    3 187 10
    3 188 18
    3 189 23
    3 190 10
    3 191 12
    3 192 10
    3 193 6
    3 194 5
    3 195 20
    3 196 10
    3 197 19
    3 198 16
    3 199 8
    3 200 12
    4 1 10
    4 2 21
    4 3 6
    4 4 14
    4 5 6
    4 6 18
    4 7 13
    4 8 22
    4 9 14
    4 10 22
    4 11 7
    4 12 9
    4 13 11
    4 14 7
    4 15 20
    4 16 11
    4 17 19
    4 18 15
    4 19 16
    4 20 25
    4 21 22
    4 22 15
    4 23 11
    4 24 21
    4 25 19
    4 26 18
    4 27 15
    4 28 24
    4 29 6
    4 30 20
    4 31 18
    4 32 9
    4 33 21
    4 34 10
    4 35 21
    4 36 7
    4 37 5
    4 38 20
    4 39 22
    4 40 8
    4 41 14
    4 42 22
    4 43 7
    4 44 12
    4 45 12
    4 46 18
    4 47 14
    4 48 11
    4 49 7
    4 50 16
    4 51 9
    4 52 6
    4 53 9
    4 54 5
    4 55 7
    4 56 11
    4 57 15
    4 58 12
    4 59 20
    4 60 6
    4 61 21
    4 62 24
    4 63 10
    4 64 15
    4 65 6
    4 66 8
    4 67 6
    4 68 5
    4 69 23
    4 70 19
    4 71 20
    4 72 15
    4 73 8
    4 74 15
    4 75 8
    4 76 7
    4 77 16
    4 78 6
    4 79 25
    4 80 10
    4 81 11
    4 82 11
    4 83 21
    4 84 9
    4 85 5
    4 86 17
    4 87 14
    4 88 24
    4 89 22
    4 90 19
    4 91 14
    4 92 6
    4 93 8
    4 94 10
    4 95 19
    4 96 13
    4 97 9
    4 98 11
    4 99 10
    4 100 16
    4 101 11
    4 102 24
    4 103 11
    4 104 20
    4 105 10
    4 106 18
    4 107 14
    4 108 17
    4 109 12
    4 110 20
    4 111 23
    4 112 24
    4 113 9
    4 114 14
    4 115 10
    4 116 23
    4 117 15
    4 118 7
    4 119 25
    4 120 19
    4 121 22
    4 122 22
    4 123 5
    4 124 20
    4 125 22
    4 126 6
    4 127 9
    4 128 5
    4 129 6
    4 130 7
    4 131 23
    4 132 16
    4 133 25
    4 134 23
    4 135 13
    4 136 5
    4 137 6
    4 138 22
    4 139 16
    4 140 12
    4 141 13
    4 142 5
    4 143 15
    4 144 22
    4 145 14
    4 146 12
    4 147 22
    4 148 10
    4 149 23
    4 150 21
    4 151 5
    4 152 15
    4 153 5
    4 154 19
    4 155 9
    4 156 13
    4 157 14
    4 158 6
    4 159 8
    4 160 14
    4 161 5
    4 162 23
    4 163 24
    4 164 10
    4 165 19
    4 166 13
    4 167 25
    4 168 9
    4 169 15
    4 170 11
    4 171 13
    4 172 15
    4 173 12
    4 174 19
    4 175 23
    4 176 18
    4 177 8
    4 178 5
    4 179 9
    4 180 23
    4 181 14
    4 182 5
    4 183 22
    4 184 13
    4 185 17
    4 186 23
    4 187 6
    4 188 24
    4 189 21
    4 190 25
    4 191 18
    4 192 22
    4 193 5
    4 194 15
    4 195 18
    4 196 17
    4 197 11
    4 198 15
    4 199 19
    4 200 11
    5 1 5
    5 2 6
    5 3 9
    5 4 16
    5 5 5
    5 6 18
    5 7 8
    5 8 23
    5 9 7
    5 10 11
    5 11 10
    5 12 20
    5 13 20
    5 14 11
    5 15 16
    5 16 9
    5 17 13
    5 18 21
    5 19 5
    5 20 16
    5 21 17
    5 22 22
    5 23 15
    5 24 8
    5 25 18
    5 26 18
    5 27 18
    5 28 19
    5 29 24
    5 30 12
    5 31 25
    5 32 9
    5 33 21
    5 34 23
    5 35 16
    5 36 14
    5 37 11
    5 38 6
    5 39 7
    5 40 7
    5 41 20
    5 42 19
    5 43 11
    5 44 12
    5 45 9
    5 46 17
    5 47 7
    5 48 24
    5 49 22
    5 50 13
    5 51 22
    5 52 24
    5 53 22
    5 54 24
    5 55 16
    5 56 13
    5 57 6
    5 58 18
    5 59 25
    5 60 12
    5 61 15
    5 62 12
    5 63 10
    5 64 20
    5 65 13
    5 66 7
    5 67 13
    5 68 19
    5 69 7
    5 70 10
    5 71 15
    5 72 20
    5 73 25
    5 74 14
    5 75 5
    5 76 18
    5 77 16
    5 78 23
    5 79 10
    5 80 12
    5 81 21
    5 82 17
    5 83 17
    5 84 12
    5 85 17
    5 86 20
    5 87 13
    5 88 17
    5 89 5
    5 90 19
    5 91 23
    5 92 20
    5 93 10
    5 94 10
    5 95 20
    5 96 22
    5 97 9
    5 98 25
    5 99 5
    5 100 10
    5 101 18
    5 102 23
    5 103 21
    5 104 11
    5 105 11
    5 106 15
    5 107 13
    5 108 6
    5 109 13
    5 110 13
    5 111 18
    5 112 12
    5 113 25
    5 114 23
    5 115 21
    5 116 14
    5 117 24
    5 118 24
    5 119 16
    5 120 19
    5 121 23
    5 122 15
    5 123 6
    5 124 15
    5 125 15
    5 126 23
    5 127 14
    5 128 10
    5 129 5
    5 130 10
    5 131 5
    5 132 15
    5 133 24
    5 134 19
    5 135 13
    5 136 9
    5 137 25
    5 138 15
    5 139 20
    5 140 16
    5 141 18
    5 142 19
    5 143 20
    5 144 19
    5 145 13
    5 146 13
    5 147 8
    5 148 13
    5 149 6
    5 150 14
    5 151 9
    5 152 17
    5 153 16
    5 154 18
    5 155 16
    5 156 21
    5 157 16
    5 158 11
    5 159 11
    5 160 21
    5 161 13
    5 162 17
    5 163 13
    5 164 12
    5 165 11
    5 166 20
    5 167 16
    5 168 22
    5 169 18
    5 170 24
    5 171 19
    5 172 13
    5 173 8
    5 174 13
    5 175 22
    5 176 8
    5 177 25
    5 178 9
    5 179 24
    5 180 20
    5 181 12
    5 182 12
    5 183 19
    5 184 8
    5 185 18
    5 186 12
    5 187 18
    5 188 9
    5 189 23
    5 190 22
    5 191 5
    5 192 8
