data;
param m := 20;
param n := 100;
param c := 
    3 88 27
    3 89 43
    3 90 15
    3 91 20
    3 92 24
    3 93 38
    3 94 48
    3 95 39
    3 96 18
    3 97 38
    3 98 11
    3 99 45
    3 100 14
    4 1 42
    4 2 20
    4 3 23
    4 4 25
    4 5 39
    4 6 11
    4 7 12
    4 8 30
    4 9 39
    4 10 39
    4 11 44
    4 12 21
    4 13 12
    4 14 36
    4 15 25
    4 16 44
    4 17 28
    4 18 42
    4 19 41
    4 20 12
    4 21 28
    4 22 43
    4 23 49
    4 24 19
    4 25 16
    4 26 43
    4 27 33
    4 28 33
    4 29 13
    4 30 25
    4 31 42
    4 32 33
    4 33 13
    4 34 20
    4 35 12
    4 36 36
    4 37 21
    4 38 23
    4 39 48
    4 40 37
    4 41 34
    4 42 14
    4 43 47
    4 44 38
    4 45 17
    4 46 21
    4 47 33
    4 48 46
    4 49 43
    4 50 12
    4 51 44
    4 52 47
    4 53 14
    4 54 24
    4 55 10
    4 56 12
    4 57 28
    4 58 33
    4 59 42
    4 60 26
    4 61 15
    4 62 24
    4 63 26
    4 64 49
    4 65 17
    4 66 42
    4 67 46
    4 68 21
    4 69 10
    4 70 32
    4 71 36
    4 72 40
    4 73 22
    4 74 23
    4 75 27
    4 76 28
    4 77 34
    4 78 26
    4 79 37
    4 80 25
    4 81 38
    4 82 11
    4 83 30
    4 84 32
    4 85 30
    4 86 20
    4 87 17
    4 88 45
    4 89 23
    4 90 27
    4 91 40
    4 92 28
    4 93 22
    4 94 44
    4 95 40
    4 96 17
    4 97 11
    4 98 21
    4 99 41
    4 100 46
    5 1 48
    5 2 31
    5 3 17
    5 4 26
    5 5 36
    5 6 40
    5 7 37
    5 8 41
    5 9 35
    5 10 38
    5 11 27
    5 12 30
    5 13 33
    5 14 40
    5 15 14
    5 16 34
    5 17 49
    5 18 42
    5 19 40
    5 20 10
    5 21 37
    5 22 44
    5 23 35
    5 24 26
    5 25 39
    5 26 25
    5 27 20
    5 28 36
    5 29 36
    5 30 23
    5 31 30
    5 32 11
    5 33 39
    5 34 47
    5 35 48
    5 36 43
    5 37 32
    5 38 46
    5 39 42
    5 40 44
    5 41 15
    5 42 34
    5 43 48
    5 44 46
    5 45 10
    5 46 27
    5 47 47
    5 48 32
    5 49 26
    5 50 48
    5 51 18
    5 52 26
    5 53 29
    5 54 29
    5 55 30
    5 56 48
    5 57 12
    5 58 19
    5 59 37
    5 60 21
    5 61 15
    5 62 42
    5 63 38
    5 64 20
    5 65 31
    5 66 11
    5 67 36
    5 68 34
    5 69 11
    5 70 31
    5 71 39
    5 72 42
    5 73 37
    5 74 19
    5 75 34
    5 76 36
    5 77 36
    5 78 30
    5 79 49
    5 80 50
    5 81 23
    5 82 24
    5 83 29
    5 84 26
    5 85 40
    5 86 17
    5 87 21
    5 88 37
    5 89 35
    5 90 28
    5 91 14
    5 92 25
    5 93 38
    5 94 39
    5 95 46
    5 96 12
    5 97 16
    5 98 48
    5 99 23
    5 100 44
    6 1 18
    6 2 37
    6 3 23
    6 4 41
    6 5 22
    6 6 30
    6 7 18
    6 8 24
    6 9 21
    6 10 37
    6 11 16
    6 12 24
    6 13 45
    6 14 31
    6 15 40
    6 16 44
    6 17 37
    6 18 13
    6 19 38
    6 20 18
    6 21 21
    6 22 38
    6 23 50
    6 24 42
    6 25 36
    6 26 26
    6 27 24
    6 28 47
    6 29 13
    6 30 27
    6 31 27
    6 32 14
    6 33 20
    6 34 29
    6 35 20
    6 36 43
    6 37 38
    6 38 48
    6 39 45
    6 40 13
    6 41 39
    6 42 42
    6 43 21
    6 44 14
    6 45 39
    6 46 30
    6 47 36
    6 48 10
    6 49 29
    6 50 30
    6 51 23
    6 52 14
    6 53 31
    6 54 28
    6 55 14
    6 56 42
    6 57 25
    6 58 23
    6 59 22
    6 60 20
    6 61 20
    6 62 49
    6 63 36
    6 64 27
    6 65 29
    6 66 27
    6 67 11
    6 68 11
    6 69 14
    6 70 44
    6 71 11
    6 72 25
    6 73 47
    6 74 50
    6 75 45
    6 76 38
    6 77 16
    6 78 18
    6 79 11
    6 80 37
    6 81 30
    6 82 48
    6 83 35
    6 84 48
    6 85 26
    6 86 44
    6 87 33
    6 88 15
    6 89 25
    6 90 18
    6 91 40
    6 92 30
    6 93 20
    6 94 41
    6 95 14
    6 96 22
    6 97 19
    6 98 14
    6 99 50
    6 100 27
    7 1 27
    7 2 20
    7 3 30
    7 4 16
    7 5 47
    7 6 34
    7 7 27
    7 8 29
    7 9 14
    7 10 16
    7 11 19
    7 12 11
    7 13 17
    7 14 17
    7 15 44
    7 16 18
    7 17 34
    7 18 41
    7 19 46
    7 20 12
    7 21 18
    7 22 49
    7 23 31
    7 24 50
    7 25 23
    7 26 41
    7 27 19
    7 28 37
    7 29 11
    7 30 28
    7 31 23
    7 32 50
    7 33 14
    7 34 46
    7 35 28
    7 36 49
    7 37 43
    7 38 15
    7 39 17
    7 40 44
    7 41 11
    7 42 37
    7 43 43
    7 44 44
    7 45 12
    7 46 17
    7 47 15
    7 48 25
    7 49 24
    7 50 43
    7 51 45
    7 52 20
    7 53 32
    7 54 41
    7 55 25
    7 56 14
    7 57 17
    7 58 34
    7 59 43
    7 60 10
    7 61 28
    7 62 29
    7 63 13
    7 64 38
    7 65 18
    7 66 18
    7 67 22
    7 68 36
    7 69 44
    7 70 24
    7 71 22
    7 72 14
    7 73 50
    7 74 40
    7 75 39
    7 76 20
    7 77 39
    7 78 15
    7 79 26
    7 80 46
    7 81 31
    7 82 21
    7 83 37
    7 84 46
    7 85 17
    7 86 50
    7 87 43
    7 88 16
    7 89 20
    7 90 37
    7 91 49
    7 92 17
    7 93 15
    7 94 30
    7 95 15
    7 96 28
    7 97 25
    7 98 26
    7 99 49
    7 100 37
    8 1 24
    8 2 21
    8 3 39
    8 4 33
    8 5 38
    8 6 14
    8 7 21
    8 8 45
    8 9 47
    8 10 28
    8 11 30
    8 12 17
    8 13 32
    8 14 17
    8 15 41
    8 16 32
    8 17 49
    8 18 18
    8 19 19
    8 20 27
    8 21 28
    8 22 10
    8 23 15
    8 24 34
    8 25 44
    8 26 13
    8 27 19
    8 28 17
    8 29 44
    8 30 22
    8 31 33
    8 32 44
    8 33 39
    8 34 12
    8 35 21
    8 36 30
    8 37 25
    8 38 19
    8 39 13
    8 40 44
    8 41 27
    8 42 41
    8 43 12
    8 44 36
    8 45 29
    8 46 23
    8 47 12
    8 48 26
    8 49 44
    8 50 19
    8 51 46
    8 52 16
    8 53 25
    8 54 29
    8 55 16
    8 56 13
    8 57 28
    8 58 47
    8 59 48
    8 60 40
    8 61 28
    8 62 34
    8 63 36
    8 64 32
    8 65 28
    8 66 16
    8 67 35
    8 68 15
    8 69 47
    8 70 19
    8 71 16
    8 72 39
    8 73 17
    8 74 47
    8 75 33
    8 76 34
    8 77 48
    8 78 15
    8 79 39
    8 80 49
    8 81 46
    8 82 14
    8 83 45
    8 84 33
    8 85 17
    8 86 32
    8 87 16
    8 88 48
    8 89 46
    8 90 49
    8 91 37
    8 92 50
    8 93 35
    8 94 32
    8 95 12
    8 96 32
    8 97 15
    8 98 17
    8 99 20
    8 100 38
    9 1 40
    9 2 10
    9 3 42
    9 4 33
    9 5 15
    9 6 49
    9 7 25
    9 8 25
    9 9 15
    9 10 43
    9 11 20
    9 12 21
    9 13 18
    9 14 12
    9 15 11
    9 16 44
    9 17 35
    9 18 30
    9 19 37
    9 20 49
    9 21 18
    9 22 26
    9 23 37
    9 24 39
    9 25 26
    9 26 19
    9 27 10
    9 28 15
    9 29 29
    9 30 50
    9 31 30
    9 32 22
    9 33 47
    9 34 17
    9 35 38
    9 36 46
    9 37 26
    9 38 19
    9 39 36
    9 40 22
    9 41 48
    9 42 20
    9 43 33
    9 44 45
    9 45 13
    9 46 32
    9 47 19
    9 48 16
    9 49 10
    9 50 21
    9 51 30
    9 52 25
    9 53 31
    9 54 36
    9 55 11
    9 56 38
    9 57 24
    9 58 26
    9 59 13
    9 60 11
    9 61 21
    9 62 36
    9 63 33
    9 64 16
    9 65 12
    9 66 12
    9 67 44
    9 68 36
    9 69 17
    9 70 16
    9 71 27
    9 72 34
    9 73 38
    9 74 13
    9 75 47
    9 76 39
    9 77 43
    9 78 21
    9 79 10
    9 80 36
    9 81 22
    9 82 33
    9 83 45
    9 84 47
    9 85 14
    9 86 22
    9 87 40
    9 88 37
    9 89 40
    9 90 32
    9 91 14
    9 92 29
    9 93 25
    9 94 29
    9 95 30
    9 96 24
    9 97 27
    9 98 37
    9 99 34
    9 100 23
    10 1 38
    10 2 32
    10 3 33
    10 4 29
    10 5 28
    10 6 37
    10 7 42
    10 8 19
    10 9 44
    10 10 15
    10 11 45
    10 12 25
    10 13 10
    10 14 41
    10 15 20
    10 16 41
    10 17 20
    10 18 17
    10 19 33
    10 20 24
    10 21 23
    10 22 46
    10 23 26
    10 24 14
    10 25 40
    10 26 49
    10 27 16
    10 28 49
    10 29 44
    10 30 41
    10 31 37
    10 32 43
    10 33 25
    10 34 20
    10 35 42
    10 36 17
    10 37 43
    10 38 11
    10 39 16
    10 40 24
    10 41 37
    10 42 20
    10 43 12
    10 44 27
    10 45 22
    10 46 49
    10 47 33
    10 48 33
    10 49 25
    10 50 24
    10 51 15
    10 52 27
    10 53 32
    10 54 22
    10 55 30
    10 56 15
    10 57 29
    10 58 44
    10 59 20
    10 60 11
    10 61 39
    10 62 45
    10 63 14
    10 64 32
    10 65 36
    10 66 30
    10 67 36
    10 68 45
    10 69 48
    10 70 10
    10 71 21
    10 72 28
    10 73 47
    10 74 49
    10 75 41
    10 76 44
    10 77 44
    10 78 11
    10 79 11
    10 80 29
    10 81 50
    10 82 13
    10 83 48
    10 84 32
    10 85 25
    10 86 29
    10 87 23
    10 88 13
    10 89 40
    10 90 13
    10 91 24
    10 92 34
    10 93 13
    10 94 14
    10 95 21
    10 96 23
    10 97 12
    10 98 36
    10 99 31
    10 100 36
    11 1 36
    11 2 11
    11 3 39
    11 4 25
    11 5 21
    11 6 43
    11 7 48
    11 8 34
    11 9 49
    11 10 31
    11 11 17
    11 12 12
    11 13 38
    11 14 44
    11 15 21
    11 16 23
    11 17 25
    11 18 41
    11 19 16
    11 20 14
    11 21 40
    11 22 44
    11 23 46
    11 24 34
    11 25 31
    11 26 28
    11 27 47
    11 28 31
    11 29 22
    11 30 21
    11 31 38
    11 32 36
    11 33 23
    11 34 25
    11 35 27
    11 36 28
    11 37 33
    11 38 35
    11 39 27
    11 40 37
    11 41 34
    11 42 38
    11 43 47
    11 44 24
    11 45 18
    11 46 25
    11 47 23
    11 48 24
    11 49 41
    11 50 18
    11 51 36
    11 52 40
    11 53 45
    11 54 29
    11 55 13
    11 56 11
    11 57 20
    11 58 31
    11 59 15
    11 60 46
    11 61 13
    11 62 19
    11 63 18
    11 64 47
    11 65 48
    11 66 49
    11 67 38
    11 68 28
    11 69 38
    11 70 23
    11 71 47
    11 72 10
    11 73 17
    11 74 32
    11 75 30
    11 76 48
    11 77 22
    11 78 33
    11 79 14
    11 80 18
    11 81 22
    11 82 36
    11 83 38
    11 84 10
    11 85 31
    11 86 35
    11 87 11
    11 88 44
    11 89 12
    11 90 36
    11 91 22
    11 92 39
    11 93 21
    11 94 31
    11 95 10
    11 96 30
    11 97 11
    11 98 28
    11 99 16
    11 100 36
    12 1 34
    12 2 17
    12 3 46
    12 4 32
    12 5 45
    12 6 42
    12 7 30
    12 8 41
    12 9 45
    12 10 34
    12 11 29
    12 12 25
    12 13 23
    12 14 33
    12 15 35
    12 16 25
    12 17 21
    12 18 14
    12 19 37
    12 20 45
    12 21 24
    12 22 47
    12 23 17
    12 24 40
    12 25 42
    12 26 27
    12 27 47
    12 28 27
    12 29 42
    12 30 17
    12 31 42
    12 32 40
    12 33 26
    12 34 34
    12 35 39
    12 36 14
    12 37 23
    12 38 44
    12 39 46
    12 40 23
    12 41 46
    12 42 42
    12 43 13
    12 44 24
    12 45 43
    12 46 18
    12 47 13
    12 48 43
    12 49 40
    12 50 48
    12 51 43
    12 52 50
    12 53 13
    12 54 14
    12 55 48
    12 56 16
    12 57 36
    12 58 26
    12 59 29
    12 60 37
    12 61 50
    12 62 21
    12 63 47
    12 64 49
    12 65 21
    12 66 20
    12 67 35
    12 68 32
    12 69 43
    12 70 45
    12 71 47
    12 72 33
    12 73 27
    12 74 41
    12 75 31
    12 76 36
    12 77 24
    12 78 32
    12 79 12
    12 80 41
    12 81 36
    12 82 27
    12 83 12
    12 84 11
    12 85 45
    12 86 40
    12 87 49
    12 88 35
    12 89 50
    12 90 15
    12 91 17
    12 92 16
    12 93 48
    12 94 33
    12 95 16
    12 96 48
    12 97 29
    12 98 10
    12 99 36
    12 100 39
    13 1 19
    13 2 39
    13 3 18
    13 4 45
    13 5 37
    13 6 22
    13 7 15
    13 8 36
    13 9 11
    13 10 18
    13 11 46
    13 12 15
    13 13 41
    13 14 11
    13 15 45
    13 16 43
    13 17 45
    13 18 11
    13 19 12
    13 20 21
    13 21 50
    13 22 31
    13 23 23
    13 24 44
    13 25 34
    13 26 32
    13 27 32
    13 28 43
    13 29 24
    13 30 48
    13 31 36
    13 32 25
    13 33 11
    13 34 50
    13 35 39
    13 36 14
    13 37 45
    13 38 27
    13 39 17
    13 40 41
    13 41 35
    13 42 35
    13 43 20
    13 44 19
    13 45 13
    13 46 27
    13 47 33
    13 48 14
    13 49 42
    13 50 47
    13 51 26
    13 52 40
    13 53 10
    13 54 40
    13 55 13
    13 56 32
    13 57 31
    13 58 29
    13 59 28
    13 60 18
    13 61 25
    13 62 24
    13 63 26
    13 64 21
    13 65 21
    13 66 50
    13 67 42
    13 68 36
    13 69 24
    13 70 24
    13 71 39
    13 72 24
    13 73 29
    13 74 46
    13 75 16
    13 76 49
    13 77 32
    13 78 33
    13 79 23
    13 80 35
    13 81 13
    13 82 13
    13 83 27
    13 84 14
    13 85 26
    13 86 14
    13 87 28
    13 88 17
    13 89 43
    13 90 24
    13 91 31
    13 92 15
    13 93 14
    13 94 43
    13 95 29
    13 96 15
    13 97 36
    13 98 39
    13 99 11
    13 100 20
    14 1 34
    14 2 34
    14 3 37
    14 4 42
    14 5 29
    14 6 44
    14 7 50
    14 8 33
    14 9 20
    14 10 33
    14 11 15
    14 12 12
    14 13 36
    14 14 47
    14 15 49
    14 16 45
    14 17 38
    14 18 17
    14 19 19
    14 20 32
    14 21 19
    14 22 43
    14 23 43
    14 24 17
    14 25 16
    14 26 10
    14 27 21
    14 28 36
    14 29 24
    14 30 49
    14 31 30
    14 32 20
    14 33 15
    14 34 41
    14 35 41
    14 36 24
    14 37 17
    14 38 10
    14 39 27
    14 40 45
    14 41 26
    14 42 42
    14 43 44
    14 44 14
    14 45 10
    14 46 29
    14 47 19
    14 48 13
    14 49 29
    14 50 40
    14 51 14
    14 52 28
    14 53 13
    14 54 22
    14 55 39
    14 56 23
    14 57 22
    14 58 49
    14 59 13
    14 60 29
    14 61 19
    14 62 15
    14 63 29
    14 64 24
    14 65 35
    14 66 42
    14 67 36
    14 68 23
    14 69 39
    14 70 36
    14 71 31
    14 72 12
    14 73 22
    14 74 43
    14 75 14
    14 76 27
    14 77 24
    14 78 35
    14 79 37
    14 80 18
    14 81 26
    14 82 43
    14 83 36
    14 84 35
    14 85 21
    14 86 48
    14 87 49
    14 88 12
    14 89 24
    14 90 43
    14 91 10
    14 92 19
    14 93 41
    14 94 28
    14 95 37
    14 96 43
    14 97 41
    14 98 42
    14 99 39
    14 100 48
    15 1 40
    15 2 42
    15 3 39
    15 4 45
    15 5 22
    15 6 27
    15 7 30
    15 8 34
    15 9 26
    15 10 46
    15 11 17
    15 12 18
    15 13 20
    15 14 35
    15 15 17
    15 16 42
    15 17 22
    15 18 32
    15 19 33
    15 20 23
    15 21 19
    15 22 50
    15 23 11
    15 24 31
    15 25 49
    15 26 42
    15 27 14
    15 28 21
    15 29 25
    15 30 13
    15 31 23
    15 32 27
    15 33 35
    15 34 13
    15 35 38
    15 36 30
    15 37 46
    15 38 36
    15 39 25
    15 40 18
    15 41 28
    15 42 30
    15 43 49
    15 44 30
    15 45 47
    15 46 34
    15 47 47
    15 48 38
    15 49 21
    15 50 38
    15 51 50
    15 52 31
    15 53 49
    15 54 14
    15 55 46
    15 56 47
    15 57 28
    15 58 41
    15 59 17
    15 60 47
    15 61 26
    15 62 19
    15 63 32
    15 64 49
    15 65 18
    15 66 50
    15 67 33
    15 68 32
    15 69 34
    15 70 37
    15 71 49
    15 72 43
    15 73 28
    15 74 29
    15 75 32
    15 76 49
    15 77 24
    15 78 26
    15 79 48
    15 80 49
    15 81 47
    15 82 38
    15 83 50
    15 84 32
    15 85 36
    15 86 50
    15 87 21
    15 88 48
    15 89 27
    15 90 39
    15 91 33
    15 92 25
    15 93 44
    15 94 49
    15 95 25
    15 96 38
    15 97 50
    15 98 35
    15 99 40
    15 100 17
    16 1 15
    16 2 50
    16 3 22
    16 4 48
    16 5 48
    16 6 30
    16 7 43
    16 8 50
    16 9 35
    16 10 47
    16 11 14
    16 12 19
    16 13 28
    16 14 30
    16 15 35
    16 16 39
    16 17 31
    16 18 39
    16 19 36
    16 20 13
    16 21 39
    16 22 39
    16 23 24
    16 24 39
    16 25 41
    16 26 23
    16 27 36
    16 28 39
    16 29 13
    16 30 45
    16 31 10
    16 32 48
    16 33 18
    16 34 20
    16 35 23
    16 36 11
    16 37 49
    16 38 50
    16 39 11
    16 40 24
    16 41 45
    16 42 19
    16 43 18
    16 44 15
    16 45 43
    16 46 45
    16 47 24
    16 48 46
    16 49 44
    16 50 32
    16 51 23
    16 52 43
    16 53 39
    16 54 31
    16 55 48
    16 56 30
    16 57 27
    16 58 29
    16 59 10
    16 60 16
    16 61 16
    16 62 21
    16 63 29
    16 64 46
    16 65 38
    16 66 24
    16 67 42
    16 68 34
    16 69 20
    16 70 11
    16 71 39
    16 72 25
    16 73 23
    16 74 36
    16 75 42
    16 76 17
    16 77 29
    16 78 19
    16 79 50
    16 80 23
    16 81 11
    16 82 10
    16 83 31
    16 84 35
    16 85 28
    16 86 35
    16 87 12
    16 88 41
    16 89 14
    16 90 46
    16 91 10
    16 92 12
    16 93 29
    16 94 16
    16 95 34
    16 96 33
    16 97 31
    16 98 25
    16 99 21
    16 100 11
    17 1 15
    17 2 32
    17 3 44
    17 4 43
    17 5 24
    17 6 40
    17 7 22
    17 8 50
    17 9 29
    17 10 38
    17 11 35
    17 12 43
    17 13 33
    17 14 41
    17 15 19
    17 16 44
    17 17 29
    17 18 19
    17 19 42
    17 20 10
    17 21 16
    17 22 16
    17 23 48
    17 24 28
    17 25 46
    17 26 31
    17 27 17
    17 28 49
    17 29 39
    17 30 37
    17 31 19
    17 32 40
    17 33 28
    17 34 12
    17 35 36
    17 36 47
    17 37 25
    17 38 19
    17 39 11
    17 40 10
    17 41 30
    17 42 18
    17 43 40
    17 44 31
    17 45 11
    17 46 42
    17 47 22
    17 48 47
    17 49 10
    17 50 21
    17 51 35
    17 52 18
    17 53 13
    17 54 17
    17 55 11
    17 56 22
    17 57 46
    17 58 14
    17 59 25
    17 60 30
    17 61 27
    17 62 42
    17 63 47
    17 64 12
    17 65 38
    17 66 45
    17 67 40
    17 68 25
    17 69 47
    17 70 14
    17 71 13
    17 72 41
    17 73 42
    17 74 22
    17 75 17
    17 76 18
    17 77 14
    17 78 19
    17 79 28
    17 80 16
    17 81 43
    17 82 26
    17 83 21
    17 84 41
    17 85 28
    17 86 10
    17 87 23
    17 88 34
    17 89 31
    17 90 25
    17 91 36
    17 92 16
    17 93 45
    17 94 28
    17 95 29
    17 96 24
    17 97 49
    17 98 49
    17 99 12
    17 100 24
    18 1 34
    18 2 33
    18 3 26
    18 4 37
    18 5 19
    18 6 24
    18 7 12
    18 8 49
    18 9 32
    18 10 27
    18 11 18
    18 12 45
    18 13 21
    18 14 50
    18 15 47
    18 16 35
    18 17 48
    18 18 50
    18 19 38
    18 20 21
    18 21 27
    18 22 30
    18 23 44
    18 24 21
    18 25 23
    18 26 37
    18 27 45
    18 28 46
    18 29 47
    18 30 14
    18 31 47
    18 32 30
    18 33 15
    18 34 50
    18 35 43
    18 36 15
    18 37 19
    18 38 23
    18 39 48
    18 40 30
    18 41 18
    18 42 10
    18 43 10
    18 44 24
    18 45 24
    18 46 15
    18 47 49
    18 48 15
    18 49 21
    18 50 34
    18 51 46
    18 52 18
    18 53 44
    18 54 24
    18 55 16
    18 56 41
    18 57 20
    18 58 35
    18 59 47
    18 60 48
    18 61 43
    18 62 40
    18 63 48
    18 64 46
    18 65 22
    18 66 11
    18 67 49
    18 68 33
    18 69 44
    18 70 10
    18 71 35
    18 72 44
    18 73 13
    18 74 41
    18 75 11
    18 76 45
    18 77 35
    18 78 34
    18 79 20
    18 80 15
    18 81 24
    18 82 34
    18 83 27
    18 84 21
    18 85 34
    18 86 32
    18 87 13
    18 88 48
    18 89 15
    18 90 40
    18 91 21
    18 92 41
    18 93 31
    18 94 10
    18 95 14
    18 96 16
    18 97 12
    18 98 31
    18 99 24
    18 100 23
    19 1 37
    19 2 45
    19 3 22
    19 4 34
    19 5 17
    19 6 40
    19 7 26
    19 8 35
    19 9 18
    19 10 48
    19 11 49
    19 12 49
    19 13 13
    19 14 48
    19 15 42
    19 16 24
    19 17 15
    19 18 26
    19 19 30
    19 20 34
    19 21 33
    19 22 37
    19 23 27
    19 24 32
    19 25 30
    19 26 42
    19 27 41
    19 28 21
    19 29 25
    19 30 32
    19 31 21
    19 32 38
    19 33 50
    19 34 12
    19 35 32
    19 36 42
    19 37 37
    19 38 16
    19 39 10
    19 40 42
    19 41 46
    19 42 25
    19 43 31
    19 44 24
    19 45 32
    19 46 41
    19 47 17
    19 48 17
    19 49 29
    19 50 50
    19 51 34
    19 52 11
    19 53 19
    19 54 20
    19 55 41
    19 56 29
    19 57 41
    19 58 39
    19 59 32
    19 60 44
    19 61 23
    19 62 26
    19 63 50
    19 64 10
    19 65 33
    19 66 31
    19 67 19
    19 68 48
    19 69 41
    19 70 29
    19 71 36
    19 72 32
    19 73 50
    19 74 47
    19 75 44
    19 76 34
    19 77 45
    19 78 32
    19 79 40
    19 80 34
    19 81 19
    19 82 12
    19 83 48
    19 84 49
    19 85 47
    19 86 33
    19 87 27
    19 88 37
    19 89 50
    19 90 13
    19 91 30
    19 92 41
    19 93 14
    19 94 32
    19 95 28
    19 96 30
    19 97 45
    19 98 46
    19 99 32
    19 100 10
    20 1 43
    20 2 26
    20 3 47
    20 4 11
    20 5 27
    20 6 17
    20 7 13
    20 8 26
    20 9 19
    20 10 43
    20 11 26
    20 12 22
    20 13 35
    20 14 14
    20 15 28
    20 16 34
    20 17 30
    20 18 46
    20 19 28
    20 20 20
    20 21 25
    20 22 47
    20 23 49
    20 24 31
    20 25 50
    20 26 39
    20 27 32
    20 28 26
    20 29 45
    20 30 29
    20 31 13
    20 32 28
    20 33 19
    20 34 43
    20 35 20
    20 36 22
    20 37 42
    20 38 34
    20 39 40
    20 40 47
    20 41 11
    20 42 28
    20 43 48
    20 44 10
    20 45 27
    20 46 22
    20 47 22
    20 48 35
    20 49 49
    20 50 40
    20 51 40
    20 52 23
    20 53 42
    20 54 10
    20 55 36
    20 56 11
    20 57 24
    20 58 46
    20 59 10
    20 60 48
    20 61 16
    20 62 24
    20 63 40
    20 64 16
    20 65 33
    20 66 45
    20 67 50
    20 68 29
    20 69 16
    20 70 21
    20 71 40
    20 72 44
    20 73 36
    20 74 29
    20 75 10
    20 76 27
    20 77 13
    20 78 35
    20 79 15
    20 80 17
    20 81 24
    20 82 46
    20 83 50
    20 84 47
    20 85 35
    20 86 42
    20 87 32
    20 88 38
    20 89 36
    20 90 17
    20 91 24
    20 92 19
    20 93 48
